transaction_code,date,time,datetime,day_of_week,day_name,month,is_weekend,is_payday,event,event_multiplier,total,payment_method,amount_paid,change,num_items
TRX-250709-00195,2025-07-09,18:55:00,2025-07-09 18:55:00,2,Wednesday,7,0,0,normal,1.0,6000,CASH,10000,4000,2
TRX-250709-00196,2025-07-09,17:40:00,2025-07-09 17:40:00,2,Wednesday,7,0,0,normal,1.0,20000,CASH,25000,5000,2
TRX-250709-00197,2025-07-09,15:34:00,2025-07-09 15:34:00,2,Wednesday,7,0,0,normal,1.0,35000,CASH,40000,5000,2
TRX-250709-00198,2025-07-09,08:54:00,2025-07-09 08:54:00,2,Wednesday,7,0,0,normal,1.0,42000,CASH,45000,3000,4
TRX-250709-00199,2025-07-09,16:34:00,2025-07-09 16:34:00,2,Wednesday,7,0,0,normal,1.0,3000,CASH,5000,2000,1
TRX-250709-00200,2025-07-09,19:06:00,2025-07-09 19:06:00,2,Wednesday,7,0,0,normal,1.0,61200,EWALLET,61200,0,3
TRX-250709-00201,2025-07-09,10:47:00,2025-07-09 10:47:00,2,Wednesday,7,0,0,normal,1.0,22000,CASH,25000,3000,2
TRX-250710-00202,2025-07-10,08:26:00,2025-07-10 08:26:00,3,Thursday,7,0,0,normal,1.0,45000,QRIS,45000,0,5
TRX-250710-00203,2025-07-10,08:51:00,2025-07-10 08:51:00,3,Thursday,7,0,0,normal,1.0,27000,CASH,30000,3000,2
TRX-250710-00204,2025-07-10,12:11:00,2025-07-10 12:11:00,3,Thursday,7,0,0,normal,1.0,53700,CASH,55000,1300,2
TRX-250710-00205,2025-07-10,10:48:00,2025-07-10 10:48:00,3,Thursday,7,0,0,normal,1.0,10000,CASH,15000,5000,2
TRX-250710-00206,2025-07-10,13:40:00,2025-07-10 13:40:00,3,Thursday,7,0,0,normal,1.0,6000,CASH,10000,4000,1
TRX-250710-00207,2025-07-10,09:43:00,2025-07-10 09:43:00,3,Thursday,7,0,0,normal,1.0,12000,CASH,15000,3000,3
TRX-250710-00208,2025-07-10,09:24:00,2025-07-10 09:24:00,3,Thursday,7,0,0,normal,1.0,33000,TRANSFER,33000,0,2
TRX-250710-00209,2025-07-10,09:53:00,2025-07-10 09:53:00,3,Thursday,7,0,0,normal,1.0,44000,CASH,45000,1000,2
TRX-250710-00210,2025-07-10,13:43:00,2025-07-10 13:43:00,3,Thursday,7,0,0,normal,1.0,47850,CASH,50000,2150,2
TRX-250710-00211,2025-07-10,14:10:00,2025-07-10 14:10:00,3,Thursday,7,0,0,normal,1.0,61000,CASH,65000,4000,3
TRX-250710-00212,2025-07-10,12:13:00,2025-07-10 12:13:00,3,Thursday,7,0,0,normal,1.0,22000,CASH,25000,3000,4
TRX-250710-00213,2025-07-10,11:45:00,2025-07-10 11:45:00,3,Thursday,7,0,0,normal,1.0,22000,QRIS,22000,0,3
TRX-250711-00214,2025-07-11,15:54:00,2025-07-11 15:54:00,4,Friday,7,0,0,normal,1.0,21000,QRIS,21000,0,3
TRX-250711-00215,2025-07-11,09:20:00,2025-07-11 09:20:00,4,Friday,7,0,0,normal,1.0,47000,CASH,50000,3000,4
TRX-250711-00216,2025-07-11,11:31:00,2025-07-11 11:31:00,4,Friday,7,0,0,normal,1.0,139000,CASH,140000,1000,2
TRX-250711-00217,2025-07-11,08:34:00,2025-07-11 08:34:00,4,Friday,7,0,0,normal,1.0,3500,CASH,5000,1500,2
TRX-250711-00218,2025-07-11,18:50:00,2025-07-11 18:50:00,4,Friday,7,0,0,normal,1.0,54000,CASH,55000,1000,2
TRX-250711-00219,2025-07-11,12:00:00,2025-07-11 12:00:00,4,Friday,7,0,0,normal,1.0,58000,QRIS,58000,0,5
TRX-250711-00220,2025-07-11,12:05:00,2025-07-11 12:05:00,4,Friday,7,0,0,normal,1.0,130600,CASH,135000,4400,3
TRX-250711-00221,2025-07-11,13:14:00,2025-07-11 13:14:00,4,Friday,7,0,0,normal,1.0,69000,CASH,70000,1000,2
TRX-250711-00222,2025-07-11,09:43:00,2025-07-11 09:43:00,4,Friday,7,0,0,normal,1.0,81000,CASH,85000,4000,1
TRX-250711-00223,2025-07-11,17:40:00,2025-07-11 17:40:00,4,Friday,7,0,0,normal,1.0,42000,CASH,45000,3000,3
TRX-250711-00224,2025-07-11,17:15:00,2025-07-11 17:15:00,4,Friday,7,0,0,normal,1.0,90000,CASH,95000,5000,2
TRX-250711-00225,2025-07-11,16:19:00,2025-07-11 16:19:00,4,Friday,7,0,0,normal,1.0,10000,CASH,15000,5000,2
TRX-250711-00226,2025-07-11,12:15:00,2025-07-11 12:15:00,4,Friday,7,0,0,normal,1.0,33000,EWALLET,33000,0,2
TRX-250711-00227,2025-07-11,14:23:00,2025-07-11 14:23:00,4,Friday,7,0,0,normal,1.0,24050,CASH,25000,950,3
TRX-250711-00228,2025-07-11,15:32:00,2025-07-11 15:32:00,4,Friday,7,0,0,normal,1.0,78000,CASH,80000,2000,3
TRX-250712-00229,2025-07-12,17:41:00,2025-07-12 17:41:00,5,Saturday,7,1,0,normal,1.0,42000,QRIS,42000,0,2
TRX-250712-00230,2025-07-12,15:19:00,2025-07-12 15:19:00,5,Saturday,7,1,0,normal,1.0,49000,CASH,50000,1000,3
TRX-250712-00231,2025-07-12,11:47:00,2025-07-12 11:47:00,5,Saturday,7,1,0,normal,1.0,34500,QRIS,34500,0,4
TRX-250712-00232,2025-07-12,14:23:00,2025-07-12 14:23:00,5,Saturday,7,1,0,normal,1.0,6000,CASH,10000,4000,2
TRX-250712-00233,2025-07-12,06:02:00,2025-07-12 06:02:00,5,Saturday,7,1,0,normal,1.0,24000,TRANSFER,24000,0,2
TRX-250712-00234,2025-07-12,12:20:00,2025-07-12 12:20:00,5,Saturday,7,1,0,normal,1.0,38000,QRIS,38000,0,2
TRX-250712-00235,2025-07-12,10:33:00,2025-07-12 10:33:00,5,Saturday,7,1,0,normal,1.0,32350,CASH,35000,2650,5
TRX-250712-00236,2025-07-12,17:34:00,2025-07-12 17:34:00,5,Saturday,7,1,0,normal,1.0,195400,CASH,200000,4600,3
TRX-250712-00237,2025-07-12,11:13:00,2025-07-12 11:13:00,5,Saturday,7,1,0,normal,1.0,44000,EWALLET,44000,0,3
TRX-250712-00238,2025-07-12,11:47:00,2025-07-12 11:47:00,5,Saturday,7,1,0,normal,1.0,12000,CASH,15000,3000,1
TRX-250712-00239,2025-07-12,14:27:00,2025-07-12 14:27:00,5,Saturday,7,1,0,normal,1.0,15000,TRANSFER,15000,0,3
TRX-250712-00240,2025-07-12,09:49:00,2025-07-12 09:49:00,5,Saturday,7,1,0,normal,1.0,7500,CASH,10000,2500,2
TRX-250712-00241,2025-07-12,10:07:00,2025-07-12 10:07:00,5,Saturday,7,1,0,normal,1.0,3000,CASH,5000,2000,1
TRX-250712-00242,2025-07-12,10:54:00,2025-07-12 10:54:00,5,Saturday,7,1,0,normal,1.0,14000,CASH,15000,1000,2
TRX-250712-00243,2025-07-12,07:25:00,2025-07-12 07:25:00,5,Saturday,7,1,0,normal,1.0,36000,QRIS,36000,0,2
TRX-250712-00244,2025-07-12,09:25:00,2025-07-12 09:25:00,5,Saturday,7,1,0,normal,1.0,24000,CASH,25000,1000,1
TRX-250712-00245,2025-07-12,06:04:00,2025-07-12 06:04:00,5,Saturday,7,1,0,normal,1.0,49000,CASH,50000,1000,2
TRX-250712-00246,2025-07-12,07:59:00,2025-07-12 07:59:00,5,Saturday,7,1,0,normal,1.0,43525,CASH,45000,1475,3
TRX-250712-00247,2025-07-12,15:41:00,2025-07-12 15:41:00,5,Saturday,7,1,0,normal,1.0,33000,CASH,35000,2000,2
TRX-250712-00248,2025-07-12,14:40:00,2025-07-12 14:40:00,5,Saturday,7,1,0,normal,1.0,90500,QRIS,90500,0,5
TRX-250712-00249,2025-07-12,13:22:00,2025-07-12 13:22:00,5,Saturday,7,1,0,normal,1.0,68000,CASH,70000,2000,4
TRX-250712-00250,2025-07-12,18:54:00,2025-07-12 18:54:00,5,Saturday,7,1,0,normal,1.0,16000,CASH,20000,4000,2
TRX-250712-00251,2025-07-12,14:09:00,2025-07-12 14:09:00,5,Saturday,7,1,0,normal,1.0,11000,CASH,15000,4000,3
TRX-250712-00252,2025-07-12,06:58:00,2025-07-12 06:58:00,5,Saturday,7,1,0,normal,1.0,12000,QRIS,12000,0,3
TRX-250712-00253,2025-07-12,14:23:00,2025-07-12 14:23:00,5,Saturday,7,1,0,normal,1.0,27000,CASH,30000,3000,4
TRX-250712-00254,2025-07-12,19:50:00,2025-07-12 19:50:00,5,Saturday,7,1,0,normal,1.0,36850,CASH,40000,3150,2
TRX-250712-00255,2025-07-12,20:25:00,2025-07-12 20:25:00,5,Saturday,7,1,0,normal,1.0,40000,QRIS,40000,0,4
TRX-250712-00256,2025-07-12,16:05:00,2025-07-12 16:05:00,5,Saturday,7,1,0,normal,1.0,154000,CASH,155000,1000,4
TRX-250712-00257,2025-07-12,12:56:00,2025-07-12 12:56:00,5,Saturday,7,1,0,normal,1.0,117000,CASH,120000,3000,2
TRX-250713-00258,2025-07-13,18:18:00,2025-07-13 18:18:00,6,Sunday,7,1,0,normal,1.0,8000,CASH,10000,2000,1
TRX-250713-00259,2025-07-13,09:04:00,2025-07-13 09:04:00,6,Sunday,7,1,0,normal,1.0,9250,CASH,10000,750,3
TRX-250713-00260,2025-07-13,10:12:00,2025-07-13 10:12:00,6,Sunday,7,1,0,normal,1.0,90000,CASH,95000,5000,2
TRX-250713-00261,2025-07-13,14:31:00,2025-07-13 14:31:00,6,Sunday,7,1,0,normal,1.0,9000,CASH,10000,1000,1
TRX-250713-00262,2025-07-13,09:01:00,2025-07-13 09:01:00,6,Sunday,7,1,0,normal,1.0,35000,CASH,40000,5000,2
TRX-250713-00263,2025-07-13,10:41:00,2025-07-13 10:41:00,6,Sunday,7,1,0,normal,1.0,14000,CASH,15000,1000,3
TRX-250713-00264,2025-07-13,16:05:00,2025-07-13 16:05:00,6,Sunday,7,1,0,normal,1.0,7000,CASH,10000,3000,2
TRX-250713-00265,2025-07-13,16:59:00,2025-07-13 16:59:00,6,Sunday,7,1,0,normal,1.0,18000,CASH,20000,2000,2
TRX-250713-00266,2025-07-13,18:43:00,2025-07-13 18:43:00,6,Sunday,7,1,0,normal,1.0,14850,CASH,15000,150,3
TRX-250713-00267,2025-07-13,18:16:00,2025-07-13 18:16:00,6,Sunday,7,1,0,normal,1.0,49000,CASH,50000,1000,2
TRX-250713-00268,2025-07-13,19:00:00,2025-07-13 19:00:00,6,Sunday,7,1,0,normal,1.0,135000,CASH,140000,5000,3
TRX-250713-00269,2025-07-13,10:34:00,2025-07-13 10:34:00,6,Sunday,7,1,0,normal,1.0,65000,CASH,70000,5000,4
TRX-250713-00270,2025-07-13,07:30:00,2025-07-13 07:30:00,6,Sunday,7,1,0,normal,1.0,77500,CASH,80000,2500,5
TRX-250713-00271,2025-07-13,09:13:00,2025-07-13 09:13:00,6,Sunday,7,1,0,normal,1.0,36000,QRIS,36000,0,4
TRX-250713-00272,2025-07-13,09:03:00,2025-07-13 09:03:00,6,Sunday,7,1,0,normal,1.0,18000,CASH,20000,2000,2
TRX-250713-00273,2025-07-13,08:01:00,2025-07-13 08:01:00,6,Sunday,7,1,0,normal,1.0,4000,EWALLET,4000,0,2
TRX-250713-00274,2025-07-13,10:53:00,2025-07-13 10:53:00,6,Sunday,7,1,0,normal,1.0,35000,CASH,40000,5000,3
TRX-250713-00275,2025-07-13,06:49:00,2025-07-13 06:49:00,6,Sunday,7,1,0,normal,1.0,59500,CASH,60000,500,5
TRX-250713-00276,2025-07-13,14:39:00,2025-07-13 14:39:00,6,Sunday,7,1,0,normal,1.0,14000,CASH,15000,1000,2
TRX-250714-00277,2025-07-14,08:04:00,2025-07-14 08:04:00,0,Monday,7,0,0,normal,1.0,20000,CASH,25000,5000,2
TRX-250714-00278,2025-07-14,13:15:00,2025-07-14 13:15:00,0,Monday,7,0,0,normal,1.0,33000,CASH,35000,2000,3
TRX-250714-00279,2025-07-14,07:45:00,2025-07-14 07:45:00,0,Monday,7,0,0,normal,1.0,78000,CASH,80000,2000,4
TRX-250714-00280,2025-07-14,17:46:00,2025-07-14 17:46:00,0,Monday,7,0,0,normal,1.0,37000,CASH,40000,3000,4
TRX-250714-00281,2025-07-14,13:55:00,2025-07-14 13:55:00,0,Monday,7,0,0,normal,1.0,23000,CASH,25000,2000,3
TRX-250714-00282,2025-07-14,21:21:00,2025-07-14 21:21:00,0,Monday,7,0,0,normal,1.0,74000,CASH,75000,1000,2
TRX-250714-00283,2025-07-14,15:11:00,2025-07-14 15:11:00,0,Monday,7,0,0,normal,1.0,59500,CASH,60000,500,2
TRX-250714-00284,2025-07-14,17:08:00,2025-07-14 17:08:00,0,Monday,7,0,0,normal,1.0,20400,CASH,25000,4600,3
TRX-250714-00285,2025-07-14,06:00:00,2025-07-14 06:00:00,0,Monday,7,0,0,normal,1.0,28000,CASH,30000,2000,3
TRX-250714-00286,2025-07-14,17:38:00,2025-07-14 17:38:00,0,Monday,7,0,0,normal,1.0,29400,EWALLET,29400,0,3
TRX-250714-00287,2025-07-14,17:08:00,2025-07-14 17:08:00,0,Monday,7,0,0,normal,1.0,32000,CASH,35000,3000,2
TRX-250714-00288,2025-07-14,17:39:00,2025-07-14 17:39:00,0,Monday,7,0,0,normal,1.0,5100,CASH,10000,4900,1
TRX-250714-00289,2025-07-14,08:28:00,2025-07-14 08:28:00,0,Monday,7,0,0,normal,1.0,84000,CASH,85000,1000,2
TRX-250714-00290,2025-07-14,16:17:00,2025-07-14 16:17:00,0,Monday,7,0,0,normal,1.0,64000,CASH,65000,1000,3
TRX-250714-00291,2025-07-14,18:12:00,2025-07-14 18:12:00,0,Monday,7,0,0,normal,1.0,18000,CASH,20000,2000,2
TRX-250714-00292,2025-07-14,06:05:00,2025-07-14 06:05:00,0,Monday,7,0,0,normal,1.0,23000,CASH,25000,2000,5
TRX-250714-00293,2025-07-14,18:20:00,2025-07-14 18:20:00,0,Monday,7,0,0,normal,1.0,6000,QRIS,6000,0,2
TRX-250714-00294,2025-07-14,19:39:00,2025-07-14 19:39:00,0,Monday,7,0,0,normal,1.0,21000,CASH,25000,4000,2
TRX-250715-00295,2025-07-15,12:56:00,2025-07-15 12:56:00,1,Tuesday,7,0,0,normal,1.0,96275,CASH,100000,3725,4
TRX-250715-00296,2025-07-15,19:46:00,2025-07-15 19:46:00,1,Tuesday,7,0,0,normal,1.0,87000,CASH,90000,3000,4
TRX-250715-00297,2025-07-15,11:33:00,2025-07-15 11:33:00,1,Tuesday,7,0,0,normal,1.0,81000,CASH,85000,4000,3
TRX-250715-00298,2025-07-15,06:59:00,2025-07-15 06:59:00,1,Tuesday,7,0,0,normal,1.0,1000,QRIS,1000,0,1
TRX-250715-00299,2025-07-15,10:17:00,2025-07-15 10:17:00,1,Tuesday,7,0,0,normal,1.0,8000,CASH,10000,2000,1
TRX-250715-00300,2025-07-15,13:51:00,2025-07-15 13:51:00,1,Tuesday,7,0,0,normal,1.0,13100,EWALLET,13100,0,3
TRX-250715-00301,2025-07-15,15:39:00,2025-07-15 15:39:00,1,Tuesday,7,0,0,normal,1.0,137000,CASH,140000,3000,3
TRX-250715-00302,2025-07-15,15:45:00,2025-07-15 15:45:00,1,Tuesday,7,0,0,normal,1.0,47000,CASH,50000,3000,3
TRX-250715-00303,2025-07-15,07:10:00,2025-07-15 07:10:00,1,Tuesday,7,0,0,normal,1.0,2000,CASH,5000,3000,1
TRX-250715-00304,2025-07-15,08:54:00,2025-07-15 08:54:00,1,Tuesday,7,0,0,normal,1.0,5500,CASH,10000,4500,2
TRX-250715-00305,2025-07-15,15:49:00,2025-07-15 15:49:00,1,Tuesday,7,0,0,normal,1.0,20000,CASH,25000,5000,4
TRX-250715-00306,2025-07-15,09:52:00,2025-07-15 09:52:00,1,Tuesday,7,0,0,normal,1.0,12000,CASH,15000,3000,1
TRX-250715-00307,2025-07-15,12:38:00,2025-07-15 12:38:00,1,Tuesday,7,0,0,normal,1.0,21500,CASH,25000,3500,4
TRX-250715-00308,2025-07-15,15:12:00,2025-07-15 15:12:00,1,Tuesday,7,0,0,normal,1.0,75000,TRANSFER,75000,0,2
TRX-250715-00309,2025-07-15,14:40:00,2025-07-15 14:40:00,1,Tuesday,7,0,0,normal,1.0,15000,CASH,20000,5000,2
TRX-250715-00310,2025-07-15,18:18:00,2025-07-15 18:18:00,1,Tuesday,7,0,0,normal,1.0,43000,CASH,45000,2000,3
TRX-250715-00311,2025-07-15,07:50:00,2025-07-15 07:50:00,1,Tuesday,7,0,0,normal,1.0,32000,QRIS,32000,0,2
TRX-250715-00312,2025-07-15,17:35:00,2025-07-15 17:35:00,1,Tuesday,7,0,0,normal,1.0,3800,CASH,5000,1200,2
TRX-250715-00313,2025-07-15,21:20:00,2025-07-15 21:20:00,1,Tuesday,7,0,0,normal,1.0,43000,CASH,45000,2000,4
TRX-250715-00314,2025-07-15,09:28:00,2025-07-15 09:28:00,1,Tuesday,7,0,0,normal,1.0,27000,CASH,30000,3000,2
TRX-250715-00315,2025-07-15,09:37:00,2025-07-15 09:37:00,1,Tuesday,7,0,0,normal,1.0,178000,TRANSFER,178000,0,4
TRX-250715-00316,2025-07-15,16:33:00,2025-07-15 16:33:00,1,Tuesday,7,0,0,normal,1.0,18000,CASH,20000,2000,2
TRX-250716-00317,2025-07-16,11:23:00,2025-07-16 11:23:00,2,Wednesday,7,0,0,normal,1.0,21000,CASH,25000,4000,2
TRX-250716-00318,2025-07-16,11:15:00,2025-07-16 11:15:00,2,Wednesday,7,0,0,normal,1.0,46900,TRANSFER,46900,0,5
TRX-250716-00319,2025-07-16,09:32:00,2025-07-16 09:32:00,2,Wednesday,7,0,0,normal,1.0,9000,EWALLET,9000,0,1
TRX-250716-00320,2025-07-16,15:13:00,2025-07-16 15:13:00,2,Wednesday,7,0,0,normal,1.0,17000,CASH,20000,3000,2
TRX-250716-00321,2025-07-16,16:04:00,2025-07-16 16:04:00,2,Wednesday,7,0,0,normal,1.0,12500,CASH,15000,2500,3
TRX-250716-00322,2025-07-16,12:40:00,2025-07-16 12:40:00,2,Wednesday,7,0,0,normal,1.0,7000,CASH,10000,3000,2
TRX-250716-00323,2025-07-16,07:54:00,2025-07-16 07:54:00,2,Wednesday,7,0,0,normal,1.0,18000,CASH,20000,2000,1
TRX-250716-00324,2025-07-16,08:48:00,2025-07-16 08:48:00,2,Wednesday,7,0,0,normal,1.0,53500,CASH,55000,1500,5
TRX-250716-00325,2025-07-16,06:55:00,2025-07-16 06:55:00,2,Wednesday,7,0,0,normal,1.0,150000,CASH,155000,5000,3
TRX-250716-00326,2025-07-16,16:32:00,2025-07-16 16:32:00,2,Wednesday,7,0,0,normal,1.0,6000,CASH,10000,4000,1
TRX-250716-00327,2025-07-16,16:36:00,2025-07-16 16:36:00,2,Wednesday,7,0,0,normal,1.0,15500,CASH,20000,4500,4
TRX-250716-00328,2025-07-16,08:39:00,2025-07-16 08:39:00,2,Wednesday,7,0,0,normal,1.0,3000,CASH,5000,2000,1
TRX-250716-00329,2025-07-16,16:09:00,2025-07-16 16:09:00,2,Wednesday,7,0,0,normal,1.0,11000,CASH,15000,4000,2
TRX-250716-00330,2025-07-16,18:08:00,2025-07-16 18:08:00,2,Wednesday,7,0,0,normal,1.0,15500,QRIS,15500,0,3
TRX-250716-00331,2025-07-16,19:12:00,2025-07-16 19:12:00,2,Wednesday,7,0,0,normal,1.0,8000,CASH,10000,2000,2
TRX-250716-00332,2025-07-16,12:37:00,2025-07-16 12:37:00,2,Wednesday,7,0,0,normal,1.0,19500,QRIS,19500,0,2
TRX-250716-00333,2025-07-16,19:37:00,2025-07-16 19:37:00,2,Wednesday,7,0,0,normal,1.0,16000,CASH,20000,4000,3
TRX-250717-00334,2025-07-17,12:11:00,2025-07-17 12:11:00,3,Thursday,7,0,0,normal,1.0,105200,CASH,110000,4800,3
TRX-250717-00335,2025-07-17,13:50:00,2025-07-17 13:50:00,3,Thursday,7,0,0,normal,1.0,7500,CASH,10000,2500,1
TRX-250717-00336,2025-07-17,16:33:00,2025-07-17 16:33:00,3,Thursday,7,0,0,normal,1.0,61000,CASH,65000,4000,3
TRX-250717-00337,2025-07-17,20:14:00,2025-07-17 20:14:00,3,Thursday,7,0,0,normal,1.0,15500,CASH,20000,4500,3
TRX-250717-00338,2025-07-17,10:11:00,2025-07-17 10:11:00,3,Thursday,7,0,0,normal,1.0,3000,CASH,5000,2000,2
TRX-250717-00339,2025-07-17,13:37:00,2025-07-17 13:37:00,3,Thursday,7,0,0,normal,1.0,29350,CASH,30000,650,2
TRX-250717-00340,2025-07-17,09:10:00,2025-07-17 09:10:00,3,Thursday,7,0,0,normal,1.0,10650,CASH,15000,4350,2
TRX-250717-00341,2025-07-17,20:13:00,2025-07-17 20:13:00,3,Thursday,7,0,0,normal,1.0,16000,CASH,20000,4000,2
TRX-250717-00342,2025-07-17,09:42:00,2025-07-17 09:42:00,3,Thursday,7,0,0,normal,1.0,40200,CASH,45000,4800,3
TRX-250717-00343,2025-07-17,12:09:00,2025-07-17 12:09:00,3,Thursday,7,0,0,normal,1.0,22000,QRIS,22000,0,3
TRX-250717-00344,2025-07-17,06:49:00,2025-07-17 06:49:00,3,Thursday,7,0,0,normal,1.0,11000,CASH,15000,4000,2
TRX-250717-00345,2025-07-17,11:51:00,2025-07-17 11:51:00,3,Thursday,7,0,0,normal,1.0,74000,CASH,75000,1000,3
TRX-250717-00346,2025-07-17,09:45:00,2025-07-17 09:45:00,3,Thursday,7,0,0,normal,1.0,123000,CASH,125000,2000,3
TRX-250717-00347,2025-07-17,10:34:00,2025-07-17 10:34:00,3,Thursday,7,0,0,normal,1.0,21000,CASH,25000,4000,2
TRX-250717-00348,2025-07-17,11:35:00,2025-07-17 11:35:00,3,Thursday,7,0,0,normal,1.0,27000,QRIS,27000,0,2
TRX-250717-00349,2025-07-17,10:50:00,2025-07-17 10:50:00,3,Thursday,7,0,0,normal,1.0,29250,CASH,30000,750,3
TRX-250717-00350,2025-07-17,18:30:00,2025-07-17 18:30:00,3,Thursday,7,0,0,normal,1.0,69000,CASH,70000,1000,5
TRX-250717-00351,2025-07-17,16:51:00,2025-07-17 16:51:00,3,Thursday,7,0,0,normal,1.0,11000,CASH,15000,4000,3
TRX-250718-00352,2025-07-18,12:42:00,2025-07-18 12:42:00,4,Friday,7,0,0,normal,1.0,9000,CASH,10000,1000,2
TRX-250718-00353,2025-07-18,19:22:00,2025-07-18 19:22:00,4,Friday,7,0,0,normal,1.0,6000,EWALLET,6000,0,2
TRX-250718-00354,2025-07-18,13:35:00,2025-07-18 13:35:00,4,Friday,7,0,0,normal,1.0,8000,TRANSFER,8000,0,1
TRX-250718-00355,2025-07-18,19:52:00,2025-07-18 19:52:00,4,Friday,7,0,0,normal,1.0,23000,CASH,25000,2000,3
TRX-250718-00356,2025-07-18,10:24:00,2025-07-18 10:24:00,4,Friday,7,0,0,normal,1.0,25000,CASH,30000,5000,3
TRX-250718-00357,2025-07-18,16:52:00,2025-07-18 16:52:00,4,Friday,7,0,0,normal,1.0,30000,CASH,35000,5000,2
TRX-250718-00358,2025-07-18,19:12:00,2025-07-18 19:12:00,4,Friday,7,0,0,normal,1.0,18000,QRIS,18000,0,2
TRX-250718-00359,2025-07-18,09:06:00,2025-07-18 09:06:00,4,Friday,7,0,0,normal,1.0,5100,TRANSFER,5100,0,1
TRX-250718-00360,2025-07-18,20:54:00,2025-07-18 20:54:00,4,Friday,7,0,0,normal,1.0,28000,EWALLET,28000,0,2
TRX-250718-00361,2025-07-18,19:17:00,2025-07-18 19:17:00,4,Friday,7,0,0,normal,1.0,5000,CASH,10000,5000,2
TRX-250718-00362,2025-07-18,18:49:00,2025-07-18 18:49:00,4,Friday,7,0,0,normal,1.0,73700,CASH,75000,1300,2
TRX-250718-00363,2025-07-18,11:55:00,2025-07-18 11:55:00,4,Friday,7,0,0,normal,1.0,89000,CASH,90000,1000,2
TRX-250718-00364,2025-07-18,16:23:00,2025-07-18 16:23:00,4,Friday,7,0,0,normal,1.0,21000,CASH,25000,4000,2
TRX-250718-00365,2025-07-18,18:35:00,2025-07-18 18:35:00,4,Friday,7,0,0,normal,1.0,6000,TRANSFER,6000,0,2
TRX-250718-00366,2025-07-18,21:54:00,2025-07-18 21:54:00,4,Friday,7,0,0,normal,1.0,116600,CASH,120000,3400,3
TRX-250718-00367,2025-07-18,15:28:00,2025-07-18 15:28:00,4,Friday,7,0,0,normal,1.0,95000,QRIS,95000,0,3
TRX-250718-00368,2025-07-18,16:34:00,2025-07-18 16:34:00,4,Friday,7,0,0,normal,1.0,14000,CASH,15000,1000,2
TRX-250718-00369,2025-07-18,10:40:00,2025-07-18 10:40:00,4,Friday,7,0,0,normal,1.0,72000,CASH,75000,3000,5
TRX-250718-00370,2025-07-18,20:47:00,2025-07-18 20:47:00,4,Friday,7,0,0,normal,1.0,18000,CASH,20000,2000,3
TRX-250719-00371,2025-07-19,08:56:00,2025-07-19 08:56:00,5,Saturday,7,1,0,normal,1.0,90000,CASH,95000,5000,2
TRX-250719-00372,2025-07-19,19:24:00,2025-07-19 19:24:00,5,Saturday,7,1,0,normal,1.0,4000,CASH,5000,1000,1
TRX-250719-00373,2025-07-19,07:42:00,2025-07-19 07:42:00,5,Saturday,7,1,0,normal,1.0,47000,CASH,50000,3000,2
TRX-250719-00374,2025-07-19,20:34:00,2025-07-19 20:34:00,5,Saturday,7,1,0,normal,1.0,40000,CASH,45000,5000,2
TRX-250719-00375,2025-07-19,11:34:00,2025-07-19 11:34:00,5,Saturday,7,1,0,normal,1.0,10550,CASH,15000,4450,2
TRX-250719-00376,2025-07-19,11:30:00,2025-07-19 11:30:00,5,Saturday,7,1,0,normal,1.0,40000,CASH,45000,5000,3
TRX-250719-00377,2025-07-19,19:27:00,2025-07-19 19:27:00,5,Saturday,7,1,0,normal,1.0,36000,CASH,40000,4000,2
TRX-250719-00378,2025-07-19,17:58:00,2025-07-19 17:58:00,5,Saturday,7,1,0,normal,1.0,46000,CASH,50000,4000,3
TRX-250719-00379,2025-07-19,12:44:00,2025-07-19 12:44:00,5,Saturday,7,1,0,normal,1.0,54500,CASH,55000,500,3
TRX-250719-00380,2025-07-19,09:31:00,2025-07-19 09:31:00,5,Saturday,7,1,0,normal,1.0,7000,CASH,10000,3000,2
TRX-250719-00381,2025-07-19,17:09:00,2025-07-19 17:09:00,5,Saturday,7,1,0,normal,1.0,2000,CASH,5000,3000,1
TRX-250719-00382,2025-07-19,18:52:00,2025-07-19 18:52:00,5,Saturday,7,1,0,normal,1.0,38500,CASH,40000,1500,2
TRX-250719-00383,2025-07-19,09:47:00,2025-07-19 09:47:00,5,Saturday,7,1,0,normal,1.0,100000,CASH,105000,5000,4
TRX-250720-00384,2025-07-20,16:07:00,2025-07-20 16:07:00,6,Sunday,7,1,0,normal,1.0,24500,QRIS,24500,0,2
TRX-250720-00385,2025-07-20,15:44:00,2025-07-20 15:44:00,6,Sunday,7,1,0,normal,1.0,11000,CASH,15000,4000,2
TRX-250720-00386,2025-07-20,21:40:00,2025-07-20 21:40:00,6,Sunday,7,1,0,normal,1.0,6000,CASH,10000,4000,1
TRX-250720-00387,2025-07-20,13:20:00,2025-07-20 13:20:00,6,Sunday,7,1,0,normal,1.0,17000,CASH,20000,3000,3
TRX-250720-00388,2025-07-20,16:12:00,2025-07-20 16:12:00,6,Sunday,7,1,0,normal,1.0,88000,QRIS,88000,0,3
TRX-250720-00389,2025-07-20,14:29:00,2025-07-20 14:29:00,6,Sunday,7,1,0,normal,1.0,10800,CASH,15000,4200,1
TRX-250720-00390,2025-07-20,17:15:00,2025-07-20 17:15:00,6,Sunday,7,1,0,normal,1.0,32000,QRIS,32000,0,2
