transaction_code,date,total_amount,payment_method,status
TRX-KLN-20250818-00314,2025-08-18 11:17:59,103500.0,CASH,COMPLETED
TRX-KLN-20250818-00315,2025-08-18 15:42:49,92000.0,TRANSFER,COMPLETED
TRX-KLN-20250818-00316,2025-08-18 19:12:24,32000.0,EWALLET,COMPLETED
TRX-KLN-20250818-00317,2025-08-18 12:11:27,78300.0,QRIS,COMPLETED
TRX-KLN-20250818-00318,2025-08-18 11:21:18,26500.0,CASH,COMPLETED
TRX-KLN-20250818-00319,2025-08-18 18:27:42,12500.0,EWALLET,COMPLETED
TRX-KLN-20250818-00320,2025-08-18 18:16:25,16000.0,QRIS,COMPLETED
TRX-KLN-20250818-00321,2025-08-18 18:15:13,9500.0,TRANSFER,COMPLETED
TRX-KLN-20250819-00322,2025-08-19 11:42:47,31500.0,CASH,COMPLETED
TRX-KLN-20250819-00323,2025-08-19 15:01:29,51000.0,EWALLET,COMPLETED
TRX-KLN-20250819-00324,2025-08-19 10:52:41,81400.0,CASH,COMPLETED
TRX-KLN-20250819-00325,2025-08-19 19:31:43,12000.0,CASH,COMPLETED
TRX-KLN-20250819-00326,2025-08-19 13:07:28,25500.0,QRIS,COMPLETED
TRX-KLN-20250819-00327,2025-08-19 18:03:05,14000.0,CASH,COMPLETED
TRX-KLN-20250819-00328,2025-08-19 14:29:13,28000.0,CASH,COMPLETED
TRX-KLN-20250819-00329,2025-08-19 16:04:24,46500.0,CASH,COMPLETED
TRX-KLN-20250819-00330,2025-08-19 16:06:36,142000.0,CASH,COMPLETED
TRX-KLN-20250819-00331,2025-08-19 11:24:56,6000.0,QRIS,COMPLETED
TRX-KLN-20250819-00332,2025-08-19 16:02:16,42000.0,CASH,COMPLETED
TRX-KLN-20250819-00333,2025-08-19 20:01:31,71500.0,CASH,COMPLETED
TRX-KLN-20250819-00334,2025-08-19 18:31:56,89000.0,CASH,COMPLETED
TRX-KLN-20250819-00335,2025-08-19 14:15:34,24500.0,CASH,COMPLETED
TRX-KLN-20250819-00336,2025-08-19 18:28:26,68100.0,EWALLET,COMPLETED
TRX-KLN-20250819-00337,2025-08-19 16:36:31,32500.0,EWALLET,COMPLETED
TRX-KLN-20250819-00338,2025-08-19 09:24:44,7000.0,CASH,COMPLETED
TRX-KLN-20250820-00339,2025-08-20 07:35:56,60000.0,CASH,COMPLETED
TRX-KLN-20250820-00340,2025-08-20 18:35:42,25000.0,CASH,COMPLETED
TRX-KLN-20250820-00341,2025-08-20 12:01:40,9300.0,CASH,COMPLETED
TRX-KLN-20250820-00342,2025-08-20 13:52:02,3000.0,CASH,COMPLETED
TRX-KLN-20250820-00343,2025-08-20 09:05:25,45500.0,QRIS,COMPLETED
TRX-KLN-20250820-00344,2025-08-20 21:11:04,48500.0,QRIS,COMPLETED
TRX-KLN-20250820-00345,2025-08-20 11:32:28,60000.0,CASH,COMPLETED
TRX-KLN-20250820-00346,2025-08-20 19:39:31,95000.0,CASH,COMPLETED
TRX-KLN-20250820-00347,2025-08-20 08:44:04,18500.0,CASH,COMPLETED
TRX-KLN-20250820-00348,2025-08-20 09:39:46,8000.0,QRIS,COMPLETED
TRX-KLN-20250820-00349,2025-08-20 21:31:55,68200.0,TRANSFER,COMPLETED
TRX-KLN-20250820-00350,2025-08-20 20:45:31,194000.0,CASH,COMPLETED
TRX-KLN-20250820-00351,2025-08-20 13:33:35,42000.0,TRANSFER,COMPLETED
TRX-KLN-20250820-00352,2025-08-20 09:25:51,105000.0,QRIS,COMPLETED
TRX-KLN-20250820-00353,2025-08-20 12:27:07,136000.0,EWALLET,COMPLETED
TRX-KLN-20250820-00354,2025-08-20 19:40:49,55500.0,CASH,COMPLETED
TRX-KLN-20250820-00355,2025-08-20 18:05:16,69000.0,CASH,COMPLETED
TRX-KLN-20250820-00356,2025-08-20 12:08:16,26500.0,CASH,COMPLETED
TRX-KLN-20250820-00357,2025-08-20 12:57:54,85000.0,QRIS,COMPLETED
TRX-KLN-20250820-00358,2025-08-20 21:48:34,30000.0,CASH,COMPLETED
TRX-KLN-20250820-00359,2025-08-20 18:13:54,13500.0,EWALLET,COMPLETED
TRX-KLN-20250820-00360,2025-08-20 09:18:47,61000.0,CASH,COMPLETED
TRX-KLN-20250821-00361,2025-08-21 20:46:30,68000.0,TRANSFER,COMPLETED
TRX-KLN-20250821-00362,2025-08-21 18:28:47,49000.0,EWALLET,COMPLETED
TRX-KLN-20250821-00363,2025-08-21 18:20:12,12000.0,CASH,COMPLETED
TRX-KLN-20250821-00364,2025-08-21 19:06:49,37000.0,CASH,COMPLETED
TRX-KLN-20250821-00365,2025-08-21 09:40:20,55500.0,CASH,COMPLETED
TRX-KLN-20250821-00366,2025-08-21 14:06:55,18500.0,TRANSFER,COMPLETED
TRX-KLN-20250821-00367,2025-08-21 17:50:46,4500.0,CASH,COMPLETED
TRX-KLN-20250821-00368,2025-08-21 16:44:56,48000.0,CASH,COMPLETED
TRX-KLN-20250821-00369,2025-08-21 15:12:17,41700.0,CASH,COMPLETED
TRX-KLN-20250821-00370,2025-08-21 11:39:04,112000.0,QRIS,COMPLETED
TRX-KLN-20250821-00371,2025-08-21 14:16:37,49000.0,QRIS,COMPLETED
TRX-KLN-20250821-00372,2025-08-21 18:18:46,33000.0,QRIS,COMPLETED
TRX-KLN-20250821-00373,2025-08-21 10:56:47,7000.0,QRIS,COMPLETED
TRX-KLN-20250821-00374,2025-08-21 18:20:09,9300.0,CASH,COMPLETED
TRX-KLN-20250821-00375,2025-08-21 09:58:12,42000.0,CASH,COMPLETED
TRX-KLN-20250821-00376,2025-08-21 12:19:37,137000.0,CASH,COMPLETED
TRX-KLN-20250821-00377,2025-08-21 12:43:48,78500.0,CASH,COMPLETED
TRX-KLN-20250822-00378,2025-08-22 17:41:05,60500.0,CASH,COMPLETED
TRX-KLN-20250822-00379,2025-08-22 17:27:17,98000.0,CASH,COMPLETED
TRX-KLN-20250822-00380,2025-08-22 10:02:58,1500.0,CASH,COMPLETED
TRX-KLN-20250822-00381,2025-08-22 16:50:24,44000.0,CASH,COMPLETED
TRX-KLN-20250822-00382,2025-08-22 08:36:17,6200.0,CASH,COMPLETED
TRX-KLN-20250822-00383,2025-08-22 15:29:08,63000.0,EWALLET,COMPLETED
TRX-KLN-20250822-00384,2025-08-22 07:03:02,138800.0,CASH,COMPLETED
TRX-KLN-20250822-00385,2025-08-22 12:39:57,221500.0,CASH,COMPLETED
TRX-KLN-20250822-00386,2025-08-22 12:19:47,37000.0,CASH,COMPLETED
TRX-KLN-20250822-00387,2025-08-22 20:47:04,14000.0,EWALLET,COMPLETED
TRX-KLN-20250822-00388,2025-08-22 07:21:06,9500.0,CASH,COMPLETED
TRX-KLN-20250822-00389,2025-08-22 20:27:40,126200.0,CASH,COMPLETED
TRX-KLN-20250822-00390,2025-08-22 11:52:09,25000.0,CASH,COMPLETED
TRX-KLN-20250822-00391,2025-08-22 12:27:50,87000.0,CASH,COMPLETED
TRX-KLN-20250822-00392,2025-08-22 09:21:58,34500.0,CASH,COMPLETED
TRX-KLN-20250822-00393,2025-08-22 17:36:42,15000.0,CASH,COMPLETED
TRX-KLN-20250822-00394,2025-08-22 09:30:27,23500.0,QRIS,COMPLETED
TRX-KLN-20250822-00395,2025-08-22 18:21:50,165000.0,TRANSFER,COMPLETED
TRX-KLN-20250822-00396,2025-08-22 17:59:10,45000.0,EWALLET,COMPLETED
TRX-KLN-20250822-00397,2025-08-22 16:54:43,37000.0,CASH,COMPLETED
TRX-KLN-20250822-00398,2025-08-22 14:57:02,49000.0,CASH,COMPLETED
TRX-KLN-20250823-00399,2025-08-23 09:49:51,29000.0,CASH,COMPLETED
TRX-KLN-20250823-00400,2025-08-23 21:39:12,45500.0,CASH,COMPLETED
TRX-KLN-20250823-00401,2025-08-23 17:28:37,217500.0,TRANSFER,COMPLETED
TRX-KLN-20250823-00402,2025-08-23 21:05:17,33500.0,QRIS,COMPLETED
TRX-KLN-20250823-00403,2025-08-23 17:43:52,28000.0,CASH,COMPLETED
TRX-KLN-20250823-00404,2025-08-23 18:26:09,144000.0,TRANSFER,COMPLETED
TRX-KLN-20250823-00405,2025-08-23 15:17:40,12400.0,CASH,COMPLETED
TRX-KLN-20250823-00406,2025-08-23 18:21:33,18500.0,QRIS,COMPLETED
TRX-KLN-20250823-00407,2025-08-23 19:58:49,4000.0,QRIS,COMPLETED
TRX-KLN-20250823-00408,2025-08-23 11:50:15,19000.0,CASH,COMPLETED
TRX-KLN-20250823-00409,2025-08-23 17:45:57,124000.0,CASH,COMPLETED
TRX-KLN-20250823-00410,2025-08-23 20:36:27,4000.0,CASH,COMPLETED
TRX-KLN-20250823-00411,2025-08-23 15:43:32,46000.0,QRIS,COMPLETED
TRX-KLN-20250823-00412,2025-08-23 08:30:05,154500.0,QRIS,COMPLETED
TRX-KLN-20250823-00413,2025-08-23 19:17:36,69000.0,QRIS,COMPLETED
TRX-KLN-20250823-00414,2025-08-23 11:57:09,106000.0,CASH,COMPLETED
TRX-KLN-20250823-00415,2025-08-23 07:03:20,37000.0,CASH,COMPLETED
TRX-KLN-20250823-00416,2025-08-23 21:24:17,21000.0,CASH,COMPLETED
TRX-KLN-20250823-00417,2025-08-23 12:47:44,43000.0,EWALLET,COMPLETED
TRX-KLN-20250823-00418,2025-08-23 09:19:19,29000.0,QRIS,COMPLETED
TRX-KLN-20250823-00419,2025-08-23 14:48:18,12000.0,CASH,COMPLETED
TRX-KLN-20250823-00420,2025-08-23 09:00:18,120000.0,CASH,COMPLETED
TRX-KLN-20250823-00421,2025-08-23 20:40:00,18500.0,CASH,COMPLETED
TRX-KLN-20250823-00422,2025-08-23 18:30:54,141500.0,CASH,COMPLETED
TRX-KLN-20250823-00423,2025-08-23 08:51:25,61000.0,EWALLET,COMPLETED
TRX-KLN-20250823-00424,2025-08-23 17:56:33,39500.0,CASH,COMPLETED
TRX-KLN-20250823-00425,2025-08-23 11:39:39,76500.0,CASH,COMPLETED
TRX-KLN-20250823-00426,2025-08-23 07:22:17,16500.0,QRIS,COMPLETED
TRX-KLN-20250824-00427,2025-08-24 21:19:59,36500.0,CASH,COMPLETED
TRX-KLN-20250824-00428,2025-08-24 15:12:09,16500.0,CASH,COMPLETED
TRX-KLN-20250824-00429,2025-08-24 11:25:41,72500.0,QRIS,COMPLETED
TRX-KLN-20250824-00430,2025-08-24 20:07:52,19500.0,QRIS,COMPLETED
TRX-KLN-20250824-00431,2025-08-24 18:23:48,49700.0,CASH,COMPLETED
TRX-KLN-20250824-00432,2025-08-24 15:17:51,60000.0,QRIS,COMPLETED
TRX-KLN-20250824-00433,2025-08-24 18:31:58,30000.0,CASH,COMPLETED
TRX-KLN-20250824-00434,2025-08-24 18:54:42,16500.0,QRIS,COMPLETED
TRX-KLN-20250824-00435,2025-08-24 13:40:40,145500.0,CASH,COMPLETED
TRX-KLN-20250824-00436,2025-08-24 14:23:31,81000.0,CASH,COMPLETED
TRX-KLN-20250824-00437,2025-08-24 18:36:52,28600.0,CASH,COMPLETED
TRX-KLN-20250824-00438,2025-08-24 18:38:03,66000.0,CASH,COMPLETED
TRX-KLN-20250824-00439,2025-08-24 13:12:07,38000.0,CASH,COMPLETED
TRX-KLN-20250824-00440,2025-08-24 10:11:56,3000.0,TRANSFER,COMPLETED
TRX-KLN-20250824-00441,2025-08-24 11:33:28,18200.0,EWALLET,COMPLETED
TRX-KLN-20250824-00442,2025-08-24 11:13:05,30000.0,QRIS,COMPLETED
TRX-KLN-20250824-00443,2025-08-24 14:11:27,60000.0,CASH,COMPLETED
TRX-KLN-20250824-00444,2025-08-24 17:52:48,8000.0,CASH,COMPLETED
TRX-KLN-20250824-00445,2025-08-24 09:10:23,76500.0,CASH,COMPLETED
TRX-KLN-20250824-00446,2025-08-24 09:32:16,49000.0,CASH,COMPLETED
TRX-KLN-20250824-00447,2025-08-24 19:47:11,26000.0,CASH,COMPLETED
TRX-KLN-20250824-00448,2025-08-24 11:56:26,136000.0,CASH,COMPLETED
TRX-KLN-20250825-00449,2025-08-25 11:20:15,29000.0,CASH,COMPLETED
TRX-KLN-20250825-00450,2025-08-25 11:06:09,70500.0,CASH,COMPLETED
TRX-KLN-20250825-00451,2025-08-25 12:53:41,16000.0,CASH,COMPLETED
TRX-KLN-20250825-00452,2025-08-25 17:32:57,62500.0,CASH,COMPLETED
TRX-KLN-20250825-00453,2025-08-25 09:10:55,26000.0,QRIS,COMPLETED
TRX-KLN-20250825-00454,2025-08-25 10:16:56,38000.0,CASH,COMPLETED
TRX-KLN-20250825-00455,2025-08-25 07:12:21,61000.0,QRIS,COMPLETED
TRX-KLN-20250825-00456,2025-08-25 14:02:49,10000.0,CASH,COMPLETED
TRX-KLN-20250825-00457,2025-08-25 16:50:01,43000.0,TRANSFER,COMPLETED
TRX-KLN-20250825-00458,2025-08-25 21:19:04,194000.0,CASH,COMPLETED
TRX-KLN-20250825-00459,2025-08-25 12:25:03,17000.0,TRANSFER,COMPLETED
TRX-KLN-20250825-00460,2025-08-25 08:53:35,3000.0,CASH,COMPLETED
TRX-KLN-20250825-00461,2025-08-25 12:59:26,30000.0,CASH,COMPLETED
TRX-KLN-20250825-00462,2025-08-25 15:22:15,1500.0,QRIS,COMPLETED
TRX-KLN-20250825-00463,2025-08-25 19:36:07,42000.0,CASH,COMPLETED
TRX-KLN-20250825-00464,2025-08-25 07:05:56,18500.0,CASH,COMPLETED
TRX-KLN-20250825-00465,2025-08-25 12:39:53,16000.0,CASH,COMPLETED
TRX-KLN-20250825-00466,2025-08-25 13:28:13,19000.0,CASH,COMPLETED
TRX-KLN-20250825-00467,2025-08-25 10:37:44,12000.0,CASH,COMPLETED
TRX-KLN-20250825-00468,2025-08-25 07:52:55,68000.0,CASH,COMPLETED
TRX-KLN-20250826-00469,2025-08-26 11:08:53,38000.0,QRIS,COMPLETED
TRX-KLN-20250826-00470,2025-08-26 08:59:57,87200.0,EWALLET,COMPLETED
TRX-KLN-20250826-00471,2025-08-26 17:35:52,39500.0,CASH,COMPLETED
TRX-KLN-20250826-00472,2025-08-26 17:46:04,3000.0,CASH,COMPLETED
TRX-KLN-20250826-00473,2025-08-26 19:51:36,28000.0,CASH,COMPLETED
TRX-KLN-20250826-00474,2025-08-26 09:22:17,36000.0,CASH,COMPLETED
TRX-KLN-20250826-00475,2025-08-26 11:58:16,86500.0,CASH,COMPLETED
TRX-KLN-20250826-00476,2025-08-26 12:42:46,19000.0,CASH,COMPLETED
TRX-KLN-20250826-00477,2025-08-26 19:18:27,12500.0,EWALLET,COMPLETED
TRX-KLN-20250826-00478,2025-08-26 16:46:14,129300.0,TRANSFER,COMPLETED
TRX-KLN-20250826-00479,2025-08-26 18:31:15,81500.0,CASH,COMPLETED
TRX-KLN-20250826-00480,2025-08-26 21:24:58,68000.0,QRIS,COMPLETED
TRX-KLN-20250826-00481,2025-08-26 17:19:24,62000.0,CASH,COMPLETED
TRX-KLN-20250826-00482,2025-08-26 08:22:50,68500.0,CASH,COMPLETED
TRX-KLN-20250826-00483,2025-08-26 13:02:33,59500.0,QRIS,COMPLETED
TRX-KLN-20250826-00484,2025-08-26 14:30:46,21000.0,CASH,COMPLETED
TRX-KLN-20250827-00485,2025-08-27 13:50:09,18500.0,CASH,COMPLETED
TRX-KLN-20250827-00486,2025-08-27 18:49:32,34500.0,CASH,COMPLETED
TRX-KLN-20250827-00487,2025-08-27 15:09:59,14000.0,TRANSFER,COMPLETED
TRX-KLN-20250827-00488,2025-08-27 17:39:15,46000.0,CASH,COMPLETED
TRX-KLN-20250827-00489,2025-08-27 12:21:32,6000.0,QRIS,COMPLETED
TRX-KLN-20250827-00490,2025-08-27 10:35:44,74000.0,QRIS,COMPLETED
TRX-KLN-20250827-00491,2025-08-27 16:16:10,32000.0,QRIS,COMPLETED
TRX-KLN-20250827-00492,2025-08-27 18:33:44,9500.0,EWALLET,COMPLETED
TRX-KLN-20250827-00493,2025-08-27 21:44:25,76500.0,CASH,COMPLETED
TRX-KLN-20250827-00494,2025-08-27 14:39:45,36000.0,QRIS,COMPLETED
TRX-KLN-20250827-00495,2025-08-27 19:14:12,9000.0,CASH,COMPLETED
TRX-KLN-20250827-00496,2025-08-27 09:48:48,134500.0,TRANSFER,COMPLETED
TRX-KLN-20250827-00497,2025-08-27 08:39:56,58000.0,CASH,COMPLETED
TRX-KLN-20250827-00498,2025-08-27 18:07:56,43500.0,QRIS,COMPLETED
TRX-KLN-20250827-00499,2025-08-27 11:59:10,26500.0,TRANSFER,COMPLETED
TRX-KLN-20250827-00500,2025-08-27 16:27:27,19000.0,TRANSFER,COMPLETED
TRX-KLN-20250827-00501,2025-08-27 09:10:46,14000.0,CASH,COMPLETED
TRX-KLN-20250827-00502,2025-08-27 16:05:20,17000.0,CASH,COMPLETED
TRX-KLN-20250827-00503,2025-08-27 09:52:00,145500.0,CASH,COMPLETED
TRX-KLN-20250827-00504,2025-08-27 09:55:29,68000.0,QRIS,COMPLETED
TRX-KLN-20250828-00505,2025-08-28 14:50:21,31000.0,QRIS,COMPLETED
TRX-KLN-20250828-00506,2025-08-28 19:19:00,40500.0,CASH,COMPLETED
TRX-KLN-20250828-00507,2025-08-28 07:45:34,7000.0,CASH,COMPLETED
TRX-KLN-20250828-00508,2025-08-28 17:16:21,16000.0,CASH,COMPLETED
TRX-KLN-20250828-00509,2025-08-28 18:12:18,60000.0,TRANSFER,COMPLETED
TRX-KLN-20250828-00510,2025-08-28 10:54:48,5500.0,CASH,COMPLETED
TRX-KLN-20250828-00511,2025-08-28 12:01:12,28000.0,CASH,COMPLETED
TRX-KLN-20250828-00512,2025-08-28 10:29:23,187500.0,QRIS,COMPLETED
TRX-KLN-20250828-00513,2025-08-28 10:48:59,25000.0,EWALLET,COMPLETED
TRX-KLN-20250828-00514,2025-08-28 17:33:57,30000.0,CASH,COMPLETED
TRX-KLN-20250828-00515,2025-08-28 13:56:11,14000.0,CASH,COMPLETED
TRX-KLN-20250828-00516,2025-08-28 07:14:28,3000.0,QRIS,COMPLETED
TRX-KLN-20250828-00517,2025-08-28 09:02:54,45000.0,QRIS,COMPLETED
TRX-KLN-20250828-00518,2025-08-28 17:17:06,14000.0,EWALLET,COMPLETED
TRX-KLN-20250828-00519,2025-08-28 08:49:01,235000.0,CASH,COMPLETED
TRX-KLN-20250828-00520,2025-08-28 21:42:36,152000.0,CASH,COMPLETED
TRX-KLN-20250828-00521,2025-08-28 12:09:42,57000.0,CASH,COMPLETED
TRX-KLN-20250828-00522,2025-08-28 17:03:49,26400.0,CASH,COMPLETED
TRX-KLN-20250828-00523,2025-08-28 15:56:57,16000.0,EWALLET,COMPLETED
TRX-KLN-20250828-00524,2025-08-28 16:37:22,56500.0,CASH,COMPLETED
TRX-KLN-20250828-00525,2025-08-28 17:16:21,33500.0,CASH,COMPLETED
TRX-KLN-20250828-00526,2025-08-28 16:16:55,95500.0,CASH,COMPLETED
TRX-KLN-20250828-00527,2025-08-28 16:30:44,58000.0,CASH,COMPLETED
TRX-KLN-20250828-00528,2025-08-28 17:52:36,71400.0,CASH,COMPLETED
TRX-KLN-20250828-00529,2025-08-28 15:14:22,6000.0,QRIS,COMPLETED
TRX-KLN-20250828-00530,2025-08-28 09:14:32,46000.0,CASH,COMPLETED
TRX-KLN-20250828-00531,2025-08-28 11:07:08,16000.0,CASH,COMPLETED
TRX-KLN-20250829-00532,2025-08-29 10:47:46,4000.0,CASH,COMPLETED
TRX-KLN-20250829-00533,2025-08-29 15:18:23,5500.0,CASH,COMPLETED
TRX-KLN-20250829-00534,2025-08-29 10:30:24,15000.0,CASH,COMPLETED
TRX-KLN-20250829-00535,2025-08-29 21:44:11,32000.0,CASH,COMPLETED
TRX-KLN-20250829-00536,2025-08-29 10:23:53,70000.0,CASH,COMPLETED
TRX-KLN-20250829-00537,2025-08-29 13:03:03,101000.0,CASH,COMPLETED
TRX-KLN-20250829-00538,2025-08-29 17:49:10,68000.0,CASH,COMPLETED
TRX-KLN-20250829-00539,2025-08-29 18:03:33,143000.0,CASH,COMPLETED
TRX-KLN-20250829-00540,2025-08-29 20:11:32,19000.0,QRIS,COMPLETED
TRX-KLN-20250829-00541,2025-08-29 09:37:31,16000.0,CASH,COMPLETED
TRX-KLN-20250829-00542,2025-08-29 20:04:12,6000.0,CASH,COMPLETED
TRX-KLN-20250829-00543,2025-08-29 13:32:57,14000.0,CASH,COMPLETED
TRX-KLN-20250829-00544,2025-08-29 14:32:01,4500.0,CASH,COMPLETED
TRX-KLN-20250829-00545,2025-08-29 21:12:19,117500.0,CASH,COMPLETED
TRX-KLN-20250829-00546,2025-08-29 13:38:07,111000.0,EWALLET,COMPLETED
TRX-KLN-20250829-00547,2025-08-29 14:07:24,45000.0,CASH,COMPLETED
TRX-KLN-20250829-00548,2025-08-29 14:42:35,29000.0,CASH,COMPLETED
TRX-KLN-20250829-00549,2025-08-29 09:04:28,152000.0,CASH,COMPLETED
TRX-KLN-20250829-00550,2025-08-29 21:12:29,120300.0,CASH,COMPLETED
TRX-KLN-20250829-00551,2025-08-29 14:09:02,103000.0,CASH,COMPLETED
TRX-KLN-20250829-00552,2025-08-29 10:21:05,66000.0,CASH,COMPLETED
TRX-KLN-20250829-00553,2025-08-29 10:48:58,9500.0,CASH,COMPLETED
TRX-KLN-20250829-00554,2025-08-29 17:42:09,60000.0,CASH,COMPLETED
TRX-KLN-20250829-00555,2025-08-29 10:01:35,136000.0,CASH,COMPLETED
TRX-KLN-20250829-00556,2025-08-29 08:23:09,33200.0,CASH,COMPLETED
TRX-KLN-20250829-00557,2025-08-29 11:03:30,6000.0,CASH,COMPLETED
TRX-KLN-20250830-00558,2025-08-30 13:29:43,42000.0,CASH,COMPLETED
TRX-KLN-20250830-00559,2025-08-30 08:42:25,16000.0,QRIS,COMPLETED
TRX-KLN-20250830-00560,2025-08-30 14:53:24,67000.0,QRIS,COMPLETED
TRX-KLN-20250830-00561,2025-08-30 09:45:24,14000.0,CASH,COMPLETED
TRX-KLN-20250830-00562,2025-08-30 10:40:31,57500.0,QRIS,COMPLETED
TRX-KLN-20250830-00563,2025-08-30 19:35:32,120000.0,CASH,COMPLETED
TRX-KLN-20250830-00564,2025-08-30 10:21:54,55500.0,CASH,COMPLETED
TRX-KLN-20250830-00565,2025-08-30 08:22:46,1500.0,CASH,COMPLETED
TRX-KLN-20250830-00566,2025-08-30 18:22:19,131000.0,CASH,COMPLETED
TRX-KLN-20250830-00567,2025-08-30 20:14:04,27000.0,CASH,COMPLETED
TRX-KLN-20250830-00568,2025-08-30 21:16:50,55500.0,CASH,COMPLETED
TRX-KLN-20250830-00569,2025-08-30 16:01:56,32000.0,CASH,COMPLETED
TRX-KLN-20250830-00570,2025-08-30 16:59:54,61000.0,EWALLET,COMPLETED
TRX-KLN-20250830-00571,2025-08-30 13:27:14,4000.0,EWALLET,COMPLETED
TRX-KLN-20250830-00572,2025-08-30 08:17:35,59000.0,CASH,COMPLETED
TRX-KLN-20250830-00573,2025-08-30 20:27:21,20500.0,CASH,COMPLETED
TRX-KLN-20250830-00574,2025-08-30 11:46:07,32000.0,CASH,COMPLETED
TRX-KLN-20250830-00575,2025-08-30 20:55:15,89000.0,CASH,COMPLETED
TRX-KLN-20250830-00576,2025-08-30 09:06:27,38000.0,CASH,COMPLETED
TRX-KLN-20250830-00577,2025-08-30 13:12:38,136000.0,CASH,COMPLETED
TRX-KLN-20250830-00578,2025-08-30 10:41:04,50200.0,TRANSFER,COMPLETED
TRX-KLN-20250830-00579,2025-08-30 18:05:48,83500.0,EWALLET,COMPLETED
TRX-KLN-20250830-00580,2025-08-30 17:39:18,12000.0,CASH,COMPLETED
TRX-KLN-20250830-00581,2025-08-30 12:23:39,28000.0,CASH,COMPLETED
TRX-KLN-20250830-00582,2025-08-30 10:45:04,83500.0,QRIS,COMPLETED
TRX-KLN-20250830-00583,2025-08-30 15:50:07,17000.0,QRIS,COMPLETED
TRX-KLN-20250830-00584,2025-08-30 07:11:58,30000.0,CASH,COMPLETED
TRX-KLN-20250830-00585,2025-08-30 19:02:09,32000.0,CASH,COMPLETED
TRX-KLN-20250830-00586,2025-08-30 11:48:07,14000.0,CASH,COMPLETED
TRX-KLN-20250830-00587,2025-08-30 10:37:13,12500.0,QRIS,COMPLETED
TRX-KLN-20250831-00588,2025-08-31 10:52:10,91000.0,CASH,COMPLETED
TRX-KLN-20250831-00589,2025-08-31 16:29:38,63500.0,CASH,COMPLETED
TRX-KLN-20250831-00590,2025-08-31 14:53:57,24500.0,CASH,COMPLETED
TRX-KLN-20250831-00591,2025-08-31 16:21:41,12500.0,TRANSFER,COMPLETED
TRX-KLN-20250831-00592,2025-08-31 16:13:31,117000.0,TRANSFER,COMPLETED
TRX-KLN-20250831-00593,2025-08-31 17:17:01,68500.0,CASH,COMPLETED
TRX-KLN-20250831-00594,2025-08-31 18:15:51,9000.0,QRIS,COMPLETED
TRX-KLN-20250831-00595,2025-08-31 11:51:08,32000.0,CASH,COMPLETED
TRX-KLN-20250831-00596,2025-08-31 17:19:50,117500.0,CASH,COMPLETED
TRX-KLN-20250831-00597,2025-08-31 10:09:29,60000.0,CASH,COMPLETED
TRX-KLN-20250831-00598,2025-08-31 17:41:37,21000.0,CASH,COMPLETED
TRX-KLN-20250831-00599,2025-08-31 09:33:56,44000.0,CASH,COMPLETED
TRX-KLN-20250831-00600,2025-08-31 13:28:08,38000.0,QRIS,COMPLETED
TRX-KLN-20250831-00601,2025-08-31 12:03:49,42000.0,QRIS,COMPLETED
TRX-KLN-20250831-00602,2025-08-31 17:37:04,26000.0,CASH,COMPLETED
TRX-KLN-20250831-00603,2025-08-31 12:55:15,17000.0,CASH,COMPLETED
TRX-KLN-20250831-00604,2025-08-31 07:52:21,86500.0,QRIS,COMPLETED
TRX-KLN-20250831-00605,2025-08-31 17:01:57,87500.0,CASH,COMPLETED
TRX-KLN-20250831-00606,2025-08-31 11:46:27,61300.0,CASH,COMPLETED
TRX-KLN-20250831-00607,2025-08-31 11:24:19,70000.0,QRIS,COMPLETED
TRX-KLN-20250831-00608,2025-08-31 15:36:08,36000.0,CASH,COMPLETED
TRX-KLN-20250831-00609,2025-08-31 10:31:57,4000.0,CASH,COMPLETED
TRX-KLN-20250831-00610,2025-08-31 15:37:50,22500.0,CASH,COMPLETED
TRX-KLN-20250831-00611,2025-08-31 19:40:40,4000.0,CASH,COMPLETED
TRX-KLN-20250831-00612,2025-08-31 17:36:33,51000.0,CASH,COMPLETED
TRX-KLN-20250831-00613,2025-08-31 18:12:56,21000.0,CASH,COMPLETED
TRX-KLN-20250831-00614,2025-08-31 07:03:05,63000.0,CASH,COMPLETED
TRX-KLN-20250831-00615,2025-08-31 18:44:23,8000.0,CASH,COMPLETED
TRX-KLN-20250831-00616,2025-08-31 20:17:02,28000.0,QRIS,COMPLETED
TRX-KLN-20250831-00617,2025-08-31 18:15:22,9500.0,CASH,COMPLETED
TRX-KLN-20250831-00618,2025-08-31 17:02:22,90500.0,QRIS,COMPLETED
TRX-KLN-20250831-00619,2025-08-31 09:25:30,120000.0,QRIS,COMPLETED
TRX-KLN-20250831-00620,2025-08-31 08:01:22,148000.0,CASH,COMPLETED
TRX-KLN-20250831-00621,2025-08-31 14:45:54,59000.0,TRANSFER,COMPLETED
TRX-KLN-20250831-00622,2025-08-31 07:30:14,76000.0,CASH,COMPLETED
TRX-KLN-20250901-00623,2025-09-01 15:00:22,60000.0,CASH,COMPLETED
TRX-KLN-20250901-00624,2025-09-01 10:07:19,73000.0,CASH,COMPLETED
TRX-KLN-20250901-00625,2025-09-01 17:16:13,41000.0,QRIS,COMPLETED
TRX-KLN-20250901-00626,2025-09-01 08:46:08,18500.0,CASH,COMPLETED
