transaction_code,product_code,product_name,quantity,price_per_unit,cost_per_unit,subtotal,date
TRX-KLN-20250806-00126,RKK01,Rokok Sampoerna A Mild 16,2,34500.0,31500.0,69000.0,2025-08-06
TRX-KLN-20250806-00127,KRT02,Sunlight Pencuci Piring 650ml,2,14000.0,12000.0,28000.0,2025-08-06
TRX-KLN-20250806-00127,SNK03,Wafer Tango Cokelat 110g,2,7000.0,5200.0,14000.0,2025-08-06
TRX-KLN-20250806-00127,MYK02,Minyak Goreng Kita 1L,3,15000.0,13500.0,45000.0,2025-08-06
TRX-KLN-20250806-00128,SNK01,Chitato Sapi Panggang 68g,2,8500.0,6800.0,17000.0,2025-08-06
TRX-KLN-20250806-00128,MNM01,Aqua Air Mineral 600ml,4,4000.0,3000.0,16000.0,2025-08-06
TRX-KLN-20250806-00129,SNK01,Chitato Sapi Panggang 68g,2,8500.0,6800.0,17000.0,2025-08-06
TRX-KLN-20250806-00129,MIE03,Mie Sedaap Goreng,2,3000.0,2500.0,6000.0,2025-08-06
TRX-KLN-20250806-00129,KRT02,Sunlight Pencuci Piring 650ml,2,14000.0,12000.0,28000.0,2025-08-06
TRX-KLN-20250807-00130,MNM02,Teh Pucuk Harum 350ml,3,4000.0,3100.0,12000.0,2025-08-07
TRX-KLN-20250807-00130,MIE01,Indomie Goreng Spesial 85g,4,3100.0,2600.0,12400.0,2025-08-07
TRX-KLN-20250807-00130,SNK02,Oreo Chocolate Cream 133g,2,9500.0,7500.0,19000.0,2025-08-07
TRX-KLN-20250807-00131,TLR01,Telur Ayam Ras 1kg,2,29000.0,26000.0,58000.0,2025-08-07
TRX-KLN-20250807-00132,MNM02,Teh Pucuk Harum 350ml,3,4000.0,3100.0,12000.0,2025-08-07
TRX-KLN-20250807-00132,BRS01,Beras Premium C4 5kg,1,68000.0,62000.0,68000.0,2025-08-07
TRX-KLN-20250807-00133,MNM02,Teh Pucuk Harum 350ml,3,4000.0,3100.0,12000.0,2025-08-07
TRX-KLN-20250807-00133,KRT01,Rinso Anti Noda 770g,1,19000.0,16500.0,19000.0,2025-08-07
TRX-KLN-20250807-00134,GAS01,Gas LPG 3kg (Melon),1,21000.0,18500.0,21000.0,2025-08-07
TRX-KLN-20250807-00134,MNM01,Aqua Air Mineral 600ml,4,4000.0,3000.0,16000.0,2025-08-07
TRX-KLN-20250807-00134,KRT02,Sunlight Pencuci Piring 650ml,2,14000.0,12000.0,28000.0,2025-08-07
TRX-KLN-20250807-00135,RKK02,Rokok Gudang Garam Filter 12,3,25500.0,23000.0,76500.0,2025-08-07
TRX-KLN-20250807-00135,MNM01,Aqua Air Mineral 600ml,2,4000.0,3000.0,8000.0,2025-08-07
TRX-KLN-20250807-00136,MYK01,Minyak Goreng Bimoli 1L,1,18500.0,16500.0,18500.0,2025-08-07
TRX-KLN-20250807-00136,SNK02,Oreo Chocolate Cream 133g,1,9500.0,7500.0,9500.0,2025-08-07
TRX-KLN-20250807-00136,MNM04,Le Minerale 600ml,1,4000.0,3000.0,4000.0,2025-08-07
TRX-KLN-20250807-00136,GAS01,Gas LPG 3kg (Melon),2,21000.0,18500.0,42000.0,2025-08-07
TRX-KLN-20250807-00137,ROTI02,Susu UHT Ultramilk 250ml,1,7000.0,5500.0,7000.0,2025-08-07
TRX-KLN-20250807-00137,MYK01,Minyak Goreng Bimoli 1L,2,18500.0,16500.0,37000.0,2025-08-07
TRX-KLN-20250807-00138,MNM04,Le Minerale 600ml,2,4000.0,3000.0,8000.0,2025-08-07
TRX-KLN-20250807-00138,MYK01,Minyak Goreng Bimoli 1L,1,18500.0,16500.0,18500.0,2025-08-07
TRX-KLN-20250807-00139,MNM04,Le Minerale 600ml,1,4000.0,3000.0,4000.0,2025-08-07
TRX-KLN-20250807-00140,KRT01,Rinso Anti Noda 770g,1,19000.0,16500.0,19000.0,2025-08-07
TRX-KLN-20250807-00141,SNK03,Wafer Tango Cokelat 110g,1,7000.0,5200.0,7000.0,2025-08-07
TRX-KLN-20250807-00141,MIE03,Mie Sedaap Goreng,3,3000.0,2500.0,9000.0,2025-08-07
TRX-KLN-20250807-00142,SNK02,Oreo Chocolate Cream 133g,2,9500.0,7500.0,19000.0,2025-08-07
TRX-KLN-20250807-00143,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2025-08-07
TRX-KLN-20250807-00144,BMB01,Masako Rasa Ayam 100g,1,5500.0,4500.0,5500.0,2025-08-07
TRX-KLN-20250807-00145,KRT01,Rinso Anti Noda 770g,1,19000.0,16500.0,19000.0,2025-08-07
TRX-KLN-20250807-00146,MNM03,Kopi Kapal Api Mix Sachet,1,1500.0,1200.0,1500.0,2025-08-07
TRX-KLN-20250807-00146,KRT02,Sunlight Pencuci Piring 650ml,2,14000.0,12000.0,28000.0,2025-08-07
TRX-KLN-20250807-00147,MNM01,Aqua Air Mineral 600ml,4,4000.0,3000.0,16000.0,2025-08-07
TRX-KLN-20250807-00147,SNK03,Wafer Tango Cokelat 110g,2,7000.0,5200.0,14000.0,2025-08-07
TRX-KLN-20250808-00148,BRS02,Beras Medium IR64 5kg,1,60000.0,54000.0,60000.0,2025-08-08
TRX-KLN-20250808-00148,MIE03,Mie Sedaap Goreng,1,3000.0,2500.0,3000.0,2025-08-08
TRX-KLN-20250808-00149,GLA01,Gula Pasir Gulaku 1kg,3,16000.0,14000.0,48000.0,2025-08-08
TRX-KLN-20250808-00149,SNK03,Wafer Tango Cokelat 110g,2,7000.0,5200.0,14000.0,2025-08-08
TRX-KLN-20250808-00149,ROTI02,Susu UHT Ultramilk 250ml,1,7000.0,5500.0,7000.0,2025-08-08
TRX-KLN-20250808-00150,MNM04,Le Minerale 600ml,3,4000.0,3000.0,12000.0,2025-08-08
TRX-KLN-20250808-00150,MNM02,Teh Pucuk Harum 350ml,2,4000.0,3100.0,8000.0,2025-08-08
TRX-KLN-20250808-00150,SNK02,Oreo Chocolate Cream 133g,1,9500.0,7500.0,9500.0,2025-08-08
TRX-KLN-20250808-00151,SNK02,Oreo Chocolate Cream 133g,2,9500.0,7500.0,19000.0,2025-08-08
TRX-KLN-20250808-00151,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2025-08-08
TRX-KLN-20250808-00152,MYK02,Minyak Goreng Kita 1L,2,15000.0,13500.0,30000.0,2025-08-08
TRX-KLN-20250808-00152,BRS01,Beras Premium C4 5kg,1,68000.0,62000.0,68000.0,2025-08-08
TRX-KLN-20250808-00153,BMB01,Masako Rasa Ayam 100g,1,5500.0,4500.0,5500.0,2025-08-08
TRX-KLN-20250808-00153,MYK02,Minyak Goreng Kita 1L,2,15000.0,13500.0,30000.0,2025-08-08
TRX-KLN-20250808-00154,MNM03,Kopi Kapal Api Mix Sachet,1,1500.0,1200.0,1500.0,2025-08-08
TRX-KLN-20250808-00155,GLA01,Gula Pasir Gulaku 1kg,3,16000.0,14000.0,48000.0,2025-08-08
TRX-KLN-20250808-00155,MIE02,Indomie Kuah Soto Ayam,2,3000.0,2500.0,6000.0,2025-08-08
TRX-KLN-20250808-00156,SNK02,Oreo Chocolate Cream 133g,1,9500.0,7500.0,9500.0,2025-08-08
TRX-KLN-20250808-00157,MYK02,Minyak Goreng Kita 1L,1,15000.0,13500.0,15000.0,2025-08-08
TRX-KLN-20250808-00157,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2025-08-08
TRX-KLN-20250808-00158,MNM02,Teh Pucuk Harum 350ml,1,4000.0,3100.0,4000.0,2025-08-08
TRX-KLN-20250808-00158,TPG01,Tepung Segitiga Biru 1kg,1,12500.0,10500.0,12500.0,2025-08-08
TRX-KLN-20250808-00159,BMB01,Masako Rasa Ayam 100g,3,5500.0,4500.0,16500.0,2025-08-08
TRX-KLN-20250808-00159,MIE03,Mie Sedaap Goreng,1,3000.0,2500.0,3000.0,2025-08-08
TRX-KLN-20250808-00160,RKK02,Rokok Gudang Garam Filter 12,1,25500.0,23000.0,25500.0,2025-08-08
TRX-KLN-20250808-00160,KRT01,Rinso Anti Noda 770g,2,19000.0,16500.0,38000.0,2025-08-08
TRX-KLN-20250809-00161,MYK01,Minyak Goreng Bimoli 1L,2,18500.0,16500.0,37000.0,2025-08-09
TRX-KLN-20250809-00162,MIE03,Mie Sedaap Goreng,1,3000.0,2500.0,3000.0,2025-08-09
TRX-KLN-20250809-00163,MIE03,Mie Sedaap Goreng,1,3000.0,2500.0,3000.0,2025-08-09
TRX-KLN-20250809-00163,GAS01,Gas LPG 3kg (Melon),1,21000.0,18500.0,21000.0,2025-08-09
TRX-KLN-20250809-00163,MNM04,Le Minerale 600ml,3,4000.0,3000.0,12000.0,2025-08-09
TRX-KLN-20250809-00164,MNM01,Aqua Air Mineral 600ml,1,4000.0,3000.0,4000.0,2025-08-09
TRX-KLN-20250809-00165,BMB01,Masako Rasa Ayam 100g,1,5500.0,4500.0,5500.0,2025-08-09
TRX-KLN-20250809-00165,MIE01,Indomie Goreng Spesial 85g,3,3100.0,2600.0,9300.0,2025-08-09
TRX-KLN-20250809-00166,ROTI01,Roti Tawar Kupas Sari Roti,1,16000.0,13000.0,16000.0,2025-08-09
TRX-KLN-20250809-00166,MNM04,Le Minerale 600ml,3,4000.0,3000.0,12000.0,2025-08-09
TRX-KLN-20250809-00167,SNK02,Oreo Chocolate Cream 133g,2,9500.0,7500.0,19000.0,2025-08-09
TRX-KLN-20250809-00167,KRT01,Rinso Anti Noda 770g,2,19000.0,16500.0,38000.0,2025-08-09
TRX-KLN-20250809-00167,SNK01,Chitato Sapi Panggang 68g,1,8500.0,6800.0,8500.0,2025-08-09
TRX-KLN-20250809-00168,BMB01,Masako Rasa Ayam 100g,1,5500.0,4500.0,5500.0,2025-08-09
TRX-KLN-20250809-00169,MNM02,Teh Pucuk Harum 350ml,1,4000.0,3100.0,4000.0,2025-08-09
TRX-KLN-20250809-00169,MYK01,Minyak Goreng Bimoli 1L,1,18500.0,16500.0,18500.0,2025-08-09
TRX-KLN-20250809-00169,MIE02,Indomie Kuah Soto Ayam,4,3000.0,2500.0,12000.0,2025-08-09
TRX-KLN-20250809-00170,BRS01,Beras Premium C4 5kg,2,68000.0,62000.0,136000.0,2025-08-09
TRX-KLN-20250809-00170,MYK01,Minyak Goreng Bimoli 1L,2,18500.0,16500.0,37000.0,2025-08-09
TRX-KLN-20250809-00170,BRS02,Beras Medium IR64 5kg,1,60000.0,54000.0,60000.0,2025-08-09
TRX-KLN-20250809-00170,ROTI02,Susu UHT Ultramilk 250ml,2,7000.0,5500.0,14000.0,2025-08-09
TRX-KLN-20250809-00171,BMB01,Masako Rasa Ayam 100g,2,5500.0,4500.0,11000.0,2025-08-09
TRX-KLN-20250809-00172,TPG01,Tepung Segitiga Biru 1kg,2,12500.0,10500.0,25000.0,2025-08-09
TRX-KLN-20250809-00172,GLA01,Gula Pasir Gulaku 1kg,2,16000.0,14000.0,32000.0,2025-08-09
TRX-KLN-20250809-00173,SNK03,Wafer Tango Cokelat 110g,2,7000.0,5200.0,14000.0,2025-08-09
TRX-KLN-20250809-00173,GAS01,Gas LPG 3kg (Melon),2,21000.0,18500.0,42000.0,2025-08-09
TRX-KLN-20250809-00174,ROTI02,Susu UHT Ultramilk 250ml,1,7000.0,5500.0,7000.0,2025-08-09
TRX-KLN-20250809-00174,MNM01,Aqua Air Mineral 600ml,2,4000.0,3000.0,8000.0,2025-08-09
TRX-KLN-20250809-00174,SNK02,Oreo Chocolate Cream 133g,2,9500.0,7500.0,19000.0,2025-08-09
TRX-KLN-20250809-00175,MIE03,Mie Sedaap Goreng,3,3000.0,2500.0,9000.0,2025-08-09
TRX-KLN-20250809-00176,MIE03,Mie Sedaap Goreng,1,3000.0,2500.0,3000.0,2025-08-09
TRX-KLN-20250809-00176,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2025-08-09
TRX-KLN-20250809-00176,GLA01,Gula Pasir Gulaku 1kg,2,16000.0,14000.0,32000.0,2025-08-09
TRX-KLN-20250809-00176,KRT01,Rinso Anti Noda 770g,2,19000.0,16500.0,38000.0,2025-08-09
TRX-KLN-20250809-00177,MNM04,Le Minerale 600ml,2,4000.0,3000.0,8000.0,2025-08-09
TRX-KLN-20250809-00177,ROTI02,Susu UHT Ultramilk 250ml,2,7000.0,5500.0,14000.0,2025-08-09
TRX-KLN-20250809-00178,MYK02,Minyak Goreng Kita 1L,1,15000.0,13500.0,15000.0,2025-08-09
TRX-KLN-20250809-00179,MIE02,Indomie Kuah Soto Ayam,3,3000.0,2500.0,9000.0,2025-08-09
TRX-KLN-20250809-00179,BMB01,Masako Rasa Ayam 100g,1,5500.0,4500.0,5500.0,2025-08-09
TRX-KLN-20250809-00179,KRT02,Sunlight Pencuci Piring 650ml,2,14000.0,12000.0,28000.0,2025-08-09
TRX-KLN-20250809-00180,RKK01,Rokok Sampoerna A Mild 16,3,34500.0,31500.0,103500.0,2025-08-09
TRX-KLN-20250809-00180,SNK01,Chitato Sapi Panggang 68g,1,8500.0,6800.0,8500.0,2025-08-09
TRX-KLN-20250809-00181,TLR01,Telur Ayam Ras 1kg,2,29000.0,26000.0,58000.0,2025-08-09
TRX-KLN-20250809-00182,BRS01,Beras Premium C4 5kg,1,68000.0,62000.0,68000.0,2025-08-09
TRX-KLN-20250809-00182,ROTI02,Susu UHT Ultramilk 250ml,1,7000.0,5500.0,7000.0,2025-08-09
TRX-KLN-20250809-00183,MYK02,Minyak Goreng Kita 1L,1,15000.0,13500.0,15000.0,2025-08-09
TRX-KLN-20250810-00184,TPG01,Tepung Segitiga Biru 1kg,1,12500.0,10500.0,12500.0,2025-08-10
TRX-KLN-20250810-00184,GAS01,Gas LPG 3kg (Melon),2,21000.0,18500.0,42000.0,2025-08-10
TRX-KLN-20250810-00185,MIE03,Mie Sedaap Goreng,3,3000.0,2500.0,9000.0,2025-08-10
TRX-KLN-20250810-00186,MYK01,Minyak Goreng Bimoli 1L,3,18500.0,16500.0,55500.0,2025-08-10
TRX-KLN-20250810-00186,MNM04,Le Minerale 600ml,2,4000.0,3000.0,8000.0,2025-08-10
TRX-KLN-20250810-00187,GLA01,Gula Pasir Gulaku 1kg,1,16000.0,14000.0,16000.0,2025-08-10
TRX-KLN-20250810-00188,MIE03,Mie Sedaap Goreng,1,3000.0,2500.0,3000.0,2025-08-10
TRX-KLN-20250810-00189,GAS01,Gas LPG 3kg (Melon),2,21000.0,18500.0,42000.0,2025-08-10
TRX-KLN-20250810-00190,MNM02,Teh Pucuk Harum 350ml,1,4000.0,3100.0,4000.0,2025-08-10
TRX-KLN-20250810-00191,MYK02,Minyak Goreng Kita 1L,1,15000.0,13500.0,15000.0,2025-08-10
TRX-KLN-20250810-00191,MNM04,Le Minerale 600ml,3,4000.0,3000.0,12000.0,2025-08-10
TRX-KLN-20250810-00191,RKK01,Rokok Sampoerna A Mild 16,3,34500.0,31500.0,103500.0,2025-08-10
TRX-KLN-20250810-00192,BRS01,Beras Premium C4 5kg,2,68000.0,62000.0,136000.0,2025-08-10
TRX-KLN-20250810-00193,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2025-08-10
TRX-KLN-20250810-00193,TPG01,Tepung Segitiga Biru 1kg,1,12500.0,10500.0,12500.0,2025-08-10
TRX-KLN-20250810-00194,SNK01,Chitato Sapi Panggang 68g,2,8500.0,6800.0,17000.0,2025-08-10
TRX-KLN-20250810-00194,MNM04,Le Minerale 600ml,3,4000.0,3000.0,12000.0,2025-08-10
TRX-KLN-20250810-00194,MYK01,Minyak Goreng Bimoli 1L,1,18500.0,16500.0,18500.0,2025-08-10
TRX-KLN-20250810-00195,MIE03,Mie Sedaap Goreng,2,3000.0,2500.0,6000.0,2025-08-10
TRX-KLN-20250810-00196,MIE02,Indomie Kuah Soto Ayam,3,3000.0,2500.0,9000.0,2025-08-10
TRX-KLN-20250810-00197,MNM03,Kopi Kapal Api Mix Sachet,4,1500.0,1200.0,6000.0,2025-08-10
TRX-KLN-20250810-00198,RKK01,Rokok Sampoerna A Mild 16,1,34500.0,31500.0,34500.0,2025-08-10
TRX-KLN-20250811-00199,KRT02,Sunlight Pencuci Piring 650ml,2,14000.0,12000.0,28000.0,2025-08-11
TRX-KLN-20250811-00199,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2025-08-11
TRX-KLN-20250811-00199,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2025-08-11
TRX-KLN-20250811-00200,SNK01,Chitato Sapi Panggang 68g,1,8500.0,6800.0,8500.0,2025-08-11
TRX-KLN-20250811-00200,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2025-08-11
TRX-KLN-20250811-00200,SNK03,Wafer Tango Cokelat 110g,1,7000.0,5200.0,7000.0,2025-08-11
TRX-KLN-20250811-00201,KRT01,Rinso Anti Noda 770g,1,19000.0,16500.0,19000.0,2025-08-11
TRX-KLN-20250811-00202,RKK01,Rokok Sampoerna A Mild 16,3,34500.0,31500.0,103500.0,2025-08-11
TRX-KLN-20250811-00203,ROTI01,Roti Tawar Kupas Sari Roti,1,16000.0,13000.0,16000.0,2025-08-11
TRX-KLN-20250811-00203,MNM02,Teh Pucuk Harum 350ml,2,4000.0,3100.0,8000.0,2025-08-11
TRX-KLN-20250811-00204,RKK01,Rokok Sampoerna A Mild 16,2,34500.0,31500.0,69000.0,2025-08-11
TRX-KLN-20250811-00204,BRS01,Beras Premium C4 5kg,1,68000.0,62000.0,68000.0,2025-08-11
TRX-KLN-20250811-00205,MIE01,Indomie Goreng Spesial 85g,2,3100.0,2600.0,6200.0,2025-08-11
TRX-KLN-20250811-00206,ROTI02,Susu UHT Ultramilk 250ml,2,7000.0,5500.0,14000.0,2025-08-11
TRX-KLN-20250811-00206,TPG01,Tepung Segitiga Biru 1kg,1,12500.0,10500.0,12500.0,2025-08-11
TRX-KLN-20250811-00207,MYK01,Minyak Goreng Bimoli 1L,3,18500.0,16500.0,55500.0,2025-08-11
TRX-KLN-20250811-00207,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2025-08-11
TRX-KLN-20250811-00208,RKK01,Rokok Sampoerna A Mild 16,1,34500.0,31500.0,34500.0,2025-08-11
TRX-KLN-20250811-00209,MNM03,Kopi Kapal Api Mix Sachet,3,1500.0,1200.0,4500.0,2025-08-11
TRX-KLN-20250811-00209,BMB01,Masako Rasa Ayam 100g,1,5500.0,4500.0,5500.0,2025-08-11
TRX-KLN-20250811-00210,MNM01,Aqua Air Mineral 600ml,2,4000.0,3000.0,8000.0,2025-08-11
TRX-KLN-20250811-00210,BRS02,Beras Medium IR64 5kg,2,60000.0,54000.0,120000.0,2025-08-11
TRX-KLN-20250811-00210,GLA01,Gula Pasir Gulaku 1kg,1,16000.0,14000.0,16000.0,2025-08-11
TRX-KLN-20250811-00211,ROTI02,Susu UHT Ultramilk 250ml,2,7000.0,5500.0,14000.0,2025-08-11
TRX-KLN-20250812-00212,MIE02,Indomie Kuah Soto Ayam,2,3000.0,2500.0,6000.0,2025-08-12
TRX-KLN-20250812-00213,BMB01,Masako Rasa Ayam 100g,3,5500.0,4500.0,16500.0,2025-08-12
TRX-KLN-20250812-00214,MIE02,Indomie Kuah Soto Ayam,2,3000.0,2500.0,6000.0,2025-08-12
TRX-KLN-20250812-00215,MYK02,Minyak Goreng Kita 1L,1,15000.0,13500.0,15000.0,2025-08-12
TRX-KLN-20250812-00215,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2025-08-12
TRX-KLN-20250812-00215,MNM02,Teh Pucuk Harum 350ml,1,4000.0,3100.0,4000.0,2025-08-12
TRX-KLN-20250812-00216,SNK02,Oreo Chocolate Cream 133g,1,9500.0,7500.0,9500.0,2025-08-12
TRX-KLN-20250812-00217,MIE03,Mie Sedaap Goreng,3,3000.0,2500.0,9000.0,2025-08-12
TRX-KLN-20250812-00217,MYK01,Minyak Goreng Bimoli 1L,1,18500.0,16500.0,18500.0,2025-08-12
TRX-KLN-20250812-00217,SNK03,Wafer Tango Cokelat 110g,1,7000.0,5200.0,7000.0,2025-08-12
TRX-KLN-20250812-00217,BRS01,Beras Premium C4 5kg,2,68000.0,62000.0,136000.0,2025-08-12
TRX-KLN-20250812-00218,ROTI02,Susu UHT Ultramilk 250ml,1,7000.0,5500.0,7000.0,2025-08-12
TRX-KLN-20250812-00218,MYK01,Minyak Goreng Bimoli 1L,1,18500.0,16500.0,18500.0,2025-08-12
TRX-KLN-20250812-00219,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2025-08-12
TRX-KLN-20250812-00219,MNM03,Kopi Kapal Api Mix Sachet,4,1500.0,1200.0,6000.0,2025-08-12
TRX-KLN-20250812-00219,TPG01,Tepung Segitiga Biru 1kg,2,12500.0,10500.0,25000.0,2025-08-12
TRX-KLN-20250812-00220,MIE03,Mie Sedaap Goreng,3,3000.0,2500.0,9000.0,2025-08-12
TRX-KLN-20250812-00220,MNM03,Kopi Kapal Api Mix Sachet,3,1500.0,1200.0,4500.0,2025-08-12
TRX-KLN-20250812-00220,SNK01,Chitato Sapi Panggang 68g,2,8500.0,6800.0,17000.0,2025-08-12
TRX-KLN-20250812-00221,GLA01,Gula Pasir Gulaku 1kg,3,16000.0,14000.0,48000.0,2025-08-12
TRX-KLN-20250812-00222,RKK02,Rokok Gudang Garam Filter 12,2,25500.0,23000.0,51000.0,2025-08-12
TRX-KLN-20250812-00222,MIE03,Mie Sedaap Goreng,3,3000.0,2500.0,9000.0,2025-08-12
TRX-KLN-20250812-00223,ROTI02,Susu UHT Ultramilk 250ml,1,7000.0,5500.0,7000.0,2025-08-12
TRX-KLN-20250812-00223,RKK01,Rokok Sampoerna A Mild 16,2,34500.0,31500.0,69000.0,2025-08-12
TRX-KLN-20250812-00223,GLA01,Gula Pasir Gulaku 1kg,3,16000.0,14000.0,48000.0,2025-08-12
TRX-KLN-20250812-00223,MIE01,Indomie Goreng Spesial 85g,1,3100.0,2600.0,3100.0,2025-08-12
TRX-KLN-20250812-00224,RKK01,Rokok Sampoerna A Mild 16,1,34500.0,31500.0,34500.0,2025-08-12
TRX-KLN-20250812-00225,TPG01,Tepung Segitiga Biru 1kg,2,12500.0,10500.0,25000.0,2025-08-12
TRX-KLN-20250812-00226,RKK02,Rokok Gudang Garam Filter 12,2,25500.0,23000.0,51000.0,2025-08-12
TRX-KLN-20250812-00227,MIE03,Mie Sedaap Goreng,2,3000.0,2500.0,6000.0,2025-08-12
TRX-KLN-20250812-00228,RKK01,Rokok Sampoerna A Mild 16,2,34500.0,31500.0,69000.0,2025-08-12
TRX-KLN-20250812-00228,TLR01,Telur Ayam Ras 1kg,2,29000.0,26000.0,58000.0,2025-08-12
TRX-KLN-20250812-00228,BRS01,Beras Premium C4 5kg,1,68000.0,62000.0,68000.0,2025-08-12
TRX-KLN-20250812-00229,KRT02,Sunlight Pencuci Piring 650ml,1,14000.0,12000.0,14000.0,2025-08-12
TRX-KLN-20250812-00230,ROTI02,Susu UHT Ultramilk 250ml,2,7000.0,5500.0,14000.0,2025-08-12
TRX-KLN-20250813-00231,MIE01,Indomie Goreng Spesial 85g,2,3100.0,2600.0,6200.0,2025-08-13
TRX-KLN-20250813-00231,SNK03,Wafer Tango Cokelat 110g,1,7000.0,5200.0,7000.0,2025-08-13
TRX-KLN-20250813-00231,MNM04,Le Minerale 600ml,1,4000.0,3000.0,4000.0,2025-08-13
TRX-KLN-20250813-00232,ROTI02,Susu UHT Ultramilk 250ml,2,7000.0,5500.0,14000.0,2025-08-13
TRX-KLN-20250813-00233,RKK02,Rokok Gudang Garam Filter 12,3,25500.0,23000.0,76500.0,2025-08-13
TRX-KLN-20250813-00233,MNM04,Le Minerale 600ml,1,4000.0,3000.0,4000.0,2025-08-13
TRX-KLN-20250813-00234,RKK02,Rokok Gudang Garam Filter 12,1,25500.0,23000.0,25500.0,2025-08-13
TRX-KLN-20250813-00235,MYK02,Minyak Goreng Kita 1L,2,15000.0,13500.0,30000.0,2025-08-13
TRX-KLN-20250813-00235,BMB01,Masako Rasa Ayam 100g,1,5500.0,4500.0,5500.0,2025-08-13
TRX-KLN-20250813-00235,SNK01,Chitato Sapi Panggang 68g,2,8500.0,6800.0,17000.0,2025-08-13
TRX-KLN-20250813-00235,MIE02,Indomie Kuah Soto Ayam,2,3000.0,2500.0,6000.0,2025-08-13
TRX-KLN-20250813-00236,MIE02,Indomie Kuah Soto Ayam,2,3000.0,2500.0,6000.0,2025-08-13
TRX-KLN-20250813-00237,MNM03,Kopi Kapal Api Mix Sachet,2,1500.0,1200.0,3000.0,2025-08-13
TRX-KLN-20250813-00237,MIE02,Indomie Kuah Soto Ayam,2,3000.0,2500.0,6000.0,2025-08-13
TRX-KLN-20250813-00237,TPG01,Tepung Segitiga Biru 1kg,1,12500.0,10500.0,12500.0,2025-08-13
TRX-KLN-20250813-00238,MIE03,Mie Sedaap Goreng,1,3000.0,2500.0,3000.0,2025-08-13
TRX-KLN-20250813-00239,MIE03,Mie Sedaap Goreng,3,3000.0,2500.0,9000.0,2025-08-13
TRX-KLN-20250813-00239,RKK01,Rokok Sampoerna A Mild 16,2,34500.0,31500.0,69000.0,2025-08-13
TRX-KLN-20250813-00239,KRT01,Rinso Anti Noda 770g,2,19000.0,16500.0,38000.0,2025-08-13
TRX-KLN-20250813-00239,BMB01,Masako Rasa Ayam 100g,1,5500.0,4500.0,5500.0,2025-08-13
TRX-KLN-20250813-00240,TPG01,Tepung Segitiga Biru 1kg,1,12500.0,10500.0,12500.0,2025-08-13
TRX-KLN-20250813-00240,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2025-08-13
TRX-KLN-20250813-00241,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2025-08-13
TRX-KLN-20250813-00241,RKK01,Rokok Sampoerna A Mild 16,3,34500.0,31500.0,103500.0,2025-08-13
TRX-KLN-20250813-00241,GLA01,Gula Pasir Gulaku 1kg,1,16000.0,14000.0,16000.0,2025-08-13
TRX-KLN-20250813-00242,RKK02,Rokok Gudang Garam Filter 12,1,25500.0,23000.0,25500.0,2025-08-13
TRX-KLN-20250813-00243,GAS01,Gas LPG 3kg (Melon),2,21000.0,18500.0,42000.0,2025-08-13
TRX-KLN-20250813-00243,BMB01,Masako Rasa Ayam 100g,1,5500.0,4500.0,5500.0,2025-08-13
TRX-KLN-20250813-00244,MNM01,Aqua Air Mineral 600ml,4,4000.0,3000.0,16000.0,2025-08-13
TRX-KLN-20250813-00245,MIE03,Mie Sedaap Goreng,2,3000.0,2500.0,6000.0,2025-08-13
TRX-KLN-20250813-00246,BRS01,Beras Premium C4 5kg,1,68000.0,62000.0,68000.0,2025-08-13
TRX-KLN-20250813-00247,SNK03,Wafer Tango Cokelat 110g,2,7000.0,5200.0,14000.0,2025-08-13
TRX-KLN-20250813-00248,GAS01,Gas LPG 3kg (Melon),1,21000.0,18500.0,21000.0,2025-08-13
TRX-KLN-20250813-00249,MIE03,Mie Sedaap Goreng,3,3000.0,2500.0,9000.0,2025-08-13
TRX-KLN-20250813-00250,MNM02,Teh Pucuk Harum 350ml,2,4000.0,3100.0,8000.0,2025-08-13
TRX-KLN-20250814-00251,SNK01,Chitato Sapi Panggang 68g,2,8500.0,6800.0,17000.0,2025-08-14
TRX-KLN-20250814-00251,ROTI02,Susu UHT Ultramilk 250ml,2,7000.0,5500.0,14000.0,2025-08-14
TRX-KLN-20250814-00251,GLA01,Gula Pasir Gulaku 1kg,1,16000.0,14000.0,16000.0,2025-08-14
TRX-KLN-20250814-00252,MNM01,Aqua Air Mineral 600ml,3,4000.0,3000.0,12000.0,2025-08-14
