transaction_code,product_code,product_name,category,quantity,price,buying_price,discount,subtotal
STRX-260405-0123,PRW01,Shampoo Sachet,Perawatan Tubuh,2,1000,500,0,2000
STRX-260405-0124,BMB01,Masako Ayam,Bumbu Dapur,4,5000,4500,0,20000
STRX-260405-0125,SMB03,Tepung Beras,Sembako,2,4000,3300,0,8000
STRX-260405-0126,SNK02,Better Caramel,Snack,1,2000,1600,0,2000
STRX-260405-0126,MIE02,Mie Sedap Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260405-0127,SMB01,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
STRX-260405-0127,MNM03,Fanta 390ml,Minuman,1,5000,4000,0,5000
STRX-260405-0127,MIE02,Mie Sedap Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260405-0128,MNM04,Pocari Sweat,Minuman,1,5000,4000,0,5000
STRX-260405-0128,SNK03,Chocolatos,Snack,2,1500,1000,0,3000
STRX-260405-0128,MNM03,Fanta 390ml,Minuman,1,5000,4000,0,5000
STRX-260405-0128,SMB01,Gula Pasir 1kg,Sembako,2,15500,13500,0,31000
STRX-260405-0128,KRT03,Sabun Cuci Baju,Kebutuhan RT,1,5000,4500,0,5000
STRX-260405-0129,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260405-0129,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260405-0130,SMB02,Minyak Goreng 1L,Sembako,1,15000,13500,0,15000
STRX-260405-0130,MIE02,Mie Sedap Goreng,Mie Instan,4,3000,2500,0,12000
STRX-260405-0130,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260405-0130,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
STRX-260405-0131,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260405-0131,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260405-0132,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260405-0132,MIE02,Mie Sedap Goreng,Mie Instan,5,3000,2500,0,15000
STRX-260405-0133,MSC02,Milo Sachet,Minuman Sachet,3,1000,700,0,3000
STRX-260405-0134,SNK01,Chitato,Snack,1,2000,1800,0,2000
STRX-260405-0134,BMB01,Masako Ayam,Bumbu Dapur,3,5000,4500,0,15000
STRX-260405-0135,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260405-0135,RKK01,Rokok Sampoerna,Rokok,3,25650,24000,1350,76950
STRX-260405-0136,MNM01,Aqua Botol 600ml,Minuman,3,4000,3000,0,12000
STRX-260405-0136,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,2,2000,1700,0,4000
STRX-260405-0137,MIE03,Mie Sedap Soto Ayam,Mie Instan,1,3500,2750,0,3500
STRX-260405-0138,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260405-0138,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260405-0139,RKK01,Rokok Sampoerna,Rokok,4,27000,24000,0,108000
STRX-260405-0140,SMB03,Tepung Beras,Sembako,2,4000,3300,0,8000
STRX-260405-0140,MNM04,Pocari Sweat,Minuman,3,5000,4000,0,15000
STRX-260405-0141,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260405-0141,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260405-0142,SMB04,Kecap Manis,Sembako,1,4000,3300,0,4000
STRX-260405-0142,MIE03,Mie Sedap Soto Ayam,Mie Instan,4,3500,2750,0,14000
STRX-260405-0142,PRW01,Shampoo Sachet,Perawatan Tubuh,3,1000,500,0,3000
STRX-260405-0143,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260405-0143,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,1,1500,1200,0,1500
STRX-260405-0144,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260405-0145,KRT02,Sunlight Cuci Piring,Kebutuhan RT,1,10000,9000,0,10000
STRX-260405-0145,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260405-0145,MSC02,Milo Sachet,Minuman Sachet,4,1000,700,0,4000
STRX-260405-0145,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,3,2000,1700,0,6000
STRX-260405-0146,SMB02,Minyak Goreng 1L,Sembako,1,15000,13500,0,15000
STRX-260405-0146,KRT03,Sabun Cuci Baju,Kebutuhan RT,1,5000,4500,0,5000
STRX-260405-0146,SMB03,Tepung Beras,Sembako,1,4000,3300,0,4000
STRX-260405-0146,GAS01,Gas LPG 3kg,Kebutuhan Dapur,1,23000,20000,0,23000
STRX-260405-0147,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
STRX-260405-0147,MIE03,Mie Sedap Soto Ayam,Mie Instan,3,3500,2750,0,10500
STRX-260405-0147,SMB03,Tepung Beras,Sembako,2,4000,3300,0,8000
STRX-260405-0148,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260406-0149,GAS01,Gas LPG 3kg,Kebutuhan Dapur,1,23000,20000,0,23000
STRX-260406-0150,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,2,2000,1700,0,4000
STRX-260406-0150,MIE03,Mie Sedap Soto Ayam,Mie Instan,2,3500,2750,0,7000
STRX-260406-0151,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260406-0151,MIE02,Mie Sedap Goreng,Mie Instan,4,3000,2500,0,12000
STRX-260406-0152,MIE01,Indomie Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260406-0153,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,1,2000,1700,0,2000
STRX-260406-0153,MIE02,Mie Sedap Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260406-0154,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260406-0154,SMB04,Kecap Manis,Sembako,1,4000,3300,0,4000
STRX-260406-0154,MNM01,Aqua Botol 600ml,Minuman,2,3800,3000,200,7600
STRX-260406-0155,MNM03,Fanta 390ml,Minuman,1,5000,4000,0,5000
STRX-260406-0155,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260406-0155,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
STRX-260406-0156,MIE03,Mie Sedap Soto Ayam,Mie Instan,5,3500,2750,0,17500
STRX-260406-0156,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,2,1500,1200,0,3000
STRX-260406-0156,MNM01,Aqua Botol 600ml,Minuman,3,3600,3000,400,10800
STRX-260406-0157,SNK02,Better Caramel,Snack,1,2000,1600,0,2000
STRX-260406-0157,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,3,2000,1700,0,6000
STRX-260406-0157,SNK01,Chitato,Snack,1,2000,1800,0,2000
STRX-260406-0158,SMB01,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
STRX-260406-0159,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260406-0159,KRT02,Sunlight Cuci Piring,Kebutuhan RT,3,10000,9000,0,30000
STRX-260406-0159,SNK01,Chitato,Snack,1,2000,1800,0,2000
STRX-260406-0160,MNM01,Aqua Botol 600ml,Minuman,3,4000,3000,0,12000
STRX-260406-0160,SNK02,Better Caramel,Snack,2,2000,1600,0,4000
STRX-260406-0161,BMB01,Masako Ayam,Bumbu Dapur,3,5000,4500,0,15000
STRX-260406-0161,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260406-0162,MIE03,Mie Sedap Soto Ayam,Mie Instan,5,3500,2750,0,17500
STRX-260406-0162,MIE01,Indomie Goreng,Mie Instan,5,3000,2500,0,15000
STRX-260406-0162,RKK01,Rokok Sampoerna,Rokok,1,27000,24000,0,27000
STRX-260407-0163,MNM02,Teh Pucuk Harum,Minuman,3,4000,3000,0,12000
STRX-260407-0163,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260407-0164,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
STRX-260407-0165,SNK02,Better Caramel,Snack,1,2000,1600,0,2000
STRX-260407-0166,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260407-0166,MSC02,Milo Sachet,Minuman Sachet,3,1000,700,0,3000
STRX-260407-0166,SNK02,Better Caramel,Snack,2,2000,1600,0,4000
STRX-260407-0166,MIE03,Mie Sedap Soto Ayam,Mie Instan,1,3500,2750,0,3500
STRX-260407-0167,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
STRX-260407-0168,KRT03,Sabun Cuci Baju,Kebutuhan RT,1,5000,4500,0,5000
STRX-260407-0168,SMB01,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
STRX-260407-0168,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,4,2000,1700,0,8000
STRX-260407-0168,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260407-0169,MSC02,Milo Sachet,Minuman Sachet,1,1000,700,0,1000
STRX-260407-0169,RKK01,Rokok Sampoerna,Rokok,1,27000,24000,0,27000
STRX-260407-0169,SMB01,Gula Pasir 1kg,Sembako,2,15500,13500,0,31000
STRX-260407-0170,RKK01,Rokok Sampoerna,Rokok,1,27000,24000,0,27000
STRX-260407-0171,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260407-0171,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260407-0172,MIE03,Mie Sedap Soto Ayam,Mie Instan,2,3500,2750,0,7000
STRX-260408-0173,MNM01,Aqua Botol 600ml,Minuman,5,4000,3000,0,20000
STRX-260408-0173,MIE02,Mie Sedap Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260408-0173,PRW01,Shampoo Sachet,Perawatan Tubuh,2,1000,500,0,2000
STRX-260408-0173,MNM02,Teh Pucuk Harum,Minuman,2,4000,3000,0,8000
STRX-260408-0174,SMB04,Kecap Manis,Sembako,1,4000,3300,0,4000
STRX-260408-0174,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260408-0174,RKK01,Rokok Sampoerna,Rokok,1,27000,24000,0,27000
STRX-260408-0174,SMB03,Tepung Beras,Sembako,1,4000,3300,0,4000
STRX-260408-0175,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
STRX-260408-0175,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260408-0176,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
STRX-260408-0176,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,1,1500,1200,0,1500
STRX-260408-0176,SNK01,Chitato,Snack,3,2000,1800,0,6000
STRX-260408-0177,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260408-0178,KRT03,Sabun Cuci Baju,Kebutuhan RT,2,5000,4500,0,10000
STRX-260408-0178,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
STRX-260408-0179,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260408-0179,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260408-0179,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260408-0179,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,1,1500,1200,0,1500
STRX-260408-0179,SNK02,Better Caramel,Snack,2,2000,1600,0,4000
STRX-260408-0180,SNK02,Better Caramel,Snack,1,2000,1600,0,2000
STRX-260408-0180,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
STRX-260408-0181,SMB02,Minyak Goreng 1L,Sembako,2,15000,13500,0,30000
STRX-260408-0181,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
STRX-260408-0182,MIE03,Mie Sedap Soto Ayam,Mie Instan,2,3500,2750,0,7000
STRX-260408-0182,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,3,2000,1700,0,6000
STRX-260408-0182,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
STRX-260408-0183,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260408-0183,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
STRX-260408-0183,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,3,2000,1700,0,6000
STRX-260408-0184,MNM02,Teh Pucuk Harum,Minuman,2,4000,3000,0,8000
STRX-260408-0184,KRT03,Sabun Cuci Baju,Kebutuhan RT,1,5000,4500,0,5000
STRX-260408-0184,MIE03,Mie Sedap Soto Ayam,Mie Instan,2,3500,2750,0,7000
STRX-260408-0185,SMB03,Tepung Beras,Sembako,1,4000,3300,0,4000
STRX-260408-0185,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260408-0186,MIE02,Mie Sedap Goreng,Mie Instan,4,3000,2500,0,12000
STRX-260408-0186,SNK02,Better Caramel,Snack,3,1900,1600,100,5700
STRX-260408-0186,SNK01,Chitato,Snack,3,2000,1800,0,6000
STRX-260408-0186,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,5,2000,1700,0,10000
STRX-260408-0187,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260408-0187,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260408-0187,MIE03,Mie Sedap Soto Ayam,Mie Instan,4,3500,2750,0,14000
STRX-260408-0188,KRT02,Sunlight Cuci Piring,Kebutuhan RT,1,10000,9000,0,10000
STRX-260408-0188,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
STRX-260409-0189,MIE03,Mie Sedap Soto Ayam,Mie Instan,1,3500,2750,0,3500
STRX-260409-0189,MIE02,Mie Sedap Goreng,Mie Instan,4,3000,2500,0,12000
STRX-260409-0190,MSC02,Milo Sachet,Minuman Sachet,2,1000,700,0,2000
STRX-260409-0190,MNM03,Fanta 390ml,Minuman,1,5000,4000,0,5000
STRX-260409-0190,MIE01,Indomie Goreng,Mie Instan,1,2850,2500,150,2850
STRX-260409-0190,SNK03,Chocolatos,Snack,3,1500,1000,0,4500
STRX-260409-0191,MSC02,Milo Sachet,Minuman Sachet,1,1000,700,0,1000
STRX-260409-0192,RKK01,Rokok Sampoerna,Rokok,1,27000,24000,0,27000
STRX-260409-0192,MSC02,Milo Sachet,Minuman Sachet,1,1000,700,0,1000
STRX-260409-0192,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260409-0193,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260409-0193,BMB01,Masako Ayam,Bumbu Dapur,3,5000,4500,0,15000
STRX-260409-0193,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260409-0194,MIE02,Mie Sedap Goreng,Mie Instan,4,3000,2500,0,12000
STRX-260409-0194,RKK01,Rokok Sampoerna,Rokok,5,27000,24000,0,135000
STRX-260409-0195,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,1,2000,1700,0,2000
STRX-260409-0195,SMB02,Minyak Goreng 1L,Sembako,1,15000,13500,0,15000
STRX-260409-0196,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
STRX-260409-0196,MIE02,Mie Sedap Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260409-0196,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
STRX-260409-0197,PRW01,Shampoo Sachet,Perawatan Tubuh,2,1000,500,0,2000
STRX-260409-0197,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,1,2000,1700,0,2000
STRX-260409-0198,RKK01,Rokok Sampoerna,Rokok,3,27000,24000,0,81000
STRX-260409-0198,MNM04,Pocari Sweat,Minuman,2,5000,4000,0,10000
STRX-260409-0198,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
STRX-260409-0198,SNK01,Chitato,Snack,1,2000,1800,0,2000
STRX-260409-0199,SNK02,Better Caramel,Snack,3,2000,1600,0,6000
STRX-260409-0199,SMB01,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
STRX-260409-0200,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
STRX-260409-0200,SNK02,Better Caramel,Snack,1,2000,1600,0,2000
STRX-260409-0200,MIE03,Mie Sedap Soto Ayam,Mie Instan,1,3500,2750,0,3500
STRX-260409-0201,MIE03,Mie Sedap Soto Ayam,Mie Instan,1,3500,2750,0,3500
STRX-260409-0202,MNM03,Fanta 390ml,Minuman,1,5000,4000,0,5000
STRX-260409-0202,SMB04,Kecap Manis,Sembako,2,3600,3300,400,7200
STRX-260409-0203,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,3,2000,1700,0,6000
STRX-260409-0203,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260409-0203,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260410-0204,MIE02,Mie Sedap Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260410-0205,SMB01,Gula Pasir 1kg,Sembako,2,15500,13500,0,31000
STRX-260410-0206,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,1,1500,1200,0,1500
STRX-260410-0206,KRT03,Sabun Cuci Baju,Kebutuhan RT,3,5000,4500,0,15000
STRX-260410-0207,MIE03,Mie Sedap Soto Ayam,Mie Instan,4,3500,2750,0,14000
STRX-260410-0207,RKK01,Rokok Sampoerna,Rokok,1,27000,24000,0,27000
STRX-260410-0207,MNM03,Fanta 390ml,Minuman,1,5000,4000,0,5000
STRX-260410-0207,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,3,2000,1700,0,6000
STRX-260410-0207,MIE02,Mie Sedap Goreng,Mie Instan,5,3000,2500,0,15000
STRX-260410-0208,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,2,1500,1200,0,3000
STRX-260410-0208,SMB03,Tepung Beras,Sembako,1,4000,3300,0,4000
STRX-260410-0208,KRT02,Sunlight Cuci Piring,Kebutuhan RT,1,10000,9000,0,10000
STRX-260410-0209,MNM02,Teh Pucuk Harum,Minuman,2,4000,3000,0,8000
STRX-260410-0209,MNM01,Aqua Botol 600ml,Minuman,4,4000,3000,0,16000
STRX-260410-0209,MNM03,Fanta 390ml,Minuman,2,5000,4000,0,10000
STRX-260410-0209,BMB01,Masako Ayam,Bumbu Dapur,3,5000,4500,0,15000
STRX-260410-0209,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
STRX-260410-0210,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
STRX-260410-0210,SNK01,Chitato,Snack,1,2000,1800,0,2000
STRX-260410-0210,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260410-0211,RKK01,Rokok Sampoerna,Rokok,5,27000,24000,0,135000
STRX-260410-0212,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260410-0212,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
STRX-260410-0212,MIE03,Mie Sedap Soto Ayam,Mie Instan,2,3500,2750,0,7000
STRX-260410-0212,MNM02,Teh Pucuk Harum,Minuman,2,4000,3000,0,8000
STRX-260410-0213,SNK03,Chocolatos,Snack,2,1500,1000,0,3000
STRX-260410-0214,PRW01,Shampoo Sachet,Perawatan Tubuh,2,1000,500,0,2000
STRX-260410-0214,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260410-0214,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
STRX-260410-0215,MIE03,Mie Sedap Soto Ayam,Mie Instan,2,3500,2750,0,7000
STRX-260410-0215,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
STRX-260410-0216,KRT03,Sabun Cuci Baju,Kebutuhan RT,1,5000,4500,0,5000
STRX-260410-0216,MNM04,Pocari Sweat,Minuman,1,5000,4000,0,5000
STRX-260410-0217,RKK01,Rokok Sampoerna,Rokok,4,27000,24000,0,108000
STRX-260411-0218,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260411-0218,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
STRX-260411-0219,BMB01,Masako Ayam,Bumbu Dapur,4,5000,4500,0,20000
STRX-260411-0219,MIE01,Indomie Goreng,Mie Instan,4,3000,2500,0,12000
STRX-260411-0219,MIE03,Mie Sedap Soto Ayam,Mie Instan,2,3500,2750,0,7000
STRX-260411-0220,MNM03,Fanta 390ml,Minuman,2,5000,4000,0,10000
STRX-260411-0220,RKK01,Rokok Sampoerna,Rokok,1,25650,24000,1350,25650
STRX-260411-0221,MIE03,Mie Sedap Soto Ayam,Mie Instan,3,3500,2750,0,10500
STRX-260411-0221,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260411-0222,MNM01,Aqua Botol 600ml,Minuman,5,4000,3000,0,20000
STRX-260411-0222,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,2,1500,1200,0,3000
STRX-260411-0222,SMB02,Minyak Goreng 1L,Sembako,1,15000,13500,0,15000
STRX-260411-0222,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
STRX-260411-0223,MIE01,Indomie Goreng,Mie Instan,4,3000,2500,0,12000
STRX-260411-0223,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260411-0223,MIE02,Mie Sedap Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260411-0223,SNK01,Chitato,Snack,2,2000,1800,0,4000
STRX-260411-0224,MIE03,Mie Sedap Soto Ayam,Mie Instan,1,3500,2750,0,3500
STRX-260411-0224,RKK01,Rokok Sampoerna,Rokok,5,27000,24000,0,135000
STRX-260411-0225,BMB01,Masako Ayam,Bumbu Dapur,4,5000,4500,0,20000
STRX-260411-0225,PRW01,Shampoo Sachet,Perawatan Tubuh,2,1000,500,0,2000
STRX-260411-0225,KRT03,Sabun Cuci Baju,Kebutuhan RT,2,5000,4500,0,10000
STRX-260411-0226,MSC02,Milo Sachet,Minuman Sachet,3,1000,700,0,3000
STRX-260411-0226,MNM01,Aqua Botol 600ml,Minuman,3,4000,3000,0,12000
STRX-260411-0226,SMB03,Tepung Beras,Sembako,2,4000,3300,0,8000
STRX-260411-0227,SNK02,Better Caramel,Snack,2,2000,1600,0,4000
STRX-260411-0228,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260411-0228,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260411-0228,PRW01,Shampoo Sachet,Perawatan Tubuh,2,1000,500,0,2000
STRX-260411-0228,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,2,1500,1200,0,3000
STRX-260411-0229,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260411-0229,MIE01,Indomie Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260411-0229,KRT03,Sabun Cuci Baju,Kebutuhan RT,1,5000,4500,0,5000
STRX-260411-0230,SMB04,Kecap Manis,Sembako,1,4000,3300,0,4000
STRX-260411-0230,MNM01,Aqua Botol 600ml,Minuman,3,4000,3000,0,12000
STRX-260411-0230,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
STRX-260411-0231,MIE01,Indomie Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260411-0231,MIE02,Mie Sedap Goreng,Mie Instan,4,3000,2500,0,12000
STRX-260411-0232,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260411-0232,SMB04,Kecap Manis,Sembako,1,4000,3300,0,4000
STRX-260411-0233,PRW01,Shampoo Sachet,Perawatan Tubuh,1,850,500,150,850
STRX-260411-0234,MSC02,Milo Sachet,Minuman Sachet,4,1000,700,0,4000
STRX-260411-0234,MIE01,Indomie Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260411-0234,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260411-0235,MIE02,Mie Sedap Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260411-0235,MSC02,Milo Sachet,Minuman Sachet,4,850,700,150,3400
STRX-260411-0236,MNM03,Fanta 390ml,Minuman,1,5000,4000,0,5000
STRX-260411-0236,SNK01,Chitato,Snack,3,2000,1800,0,6000
STRX-260411-0237,SMB03,Tepung Beras,Sembako,1,4000,3300,0,4000
STRX-260411-0237,BMB01,Masako Ayam,Bumbu Dapur,4,5000,4500,0,20000
STRX-260411-0237,SMB01,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
STRX-260411-0238,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,1,2000,1700,0,2000
STRX-260411-0239,MSC02,Milo Sachet,Minuman Sachet,3,1000,700,0,3000
STRX-260411-0239,MNM03,Fanta 390ml,Minuman,1,5000,4000,0,5000
STRX-260411-0240,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
STRX-260411-0241,RKK01,Rokok Sampoerna,Rokok,1,27000,24000,0,27000
STRX-260411-0241,SMB03,Tepung Beras,Sembako,1,4000,3300,0,4000
STRX-260411-0241,SNK01,Chitato,Snack,2,2000,1800,0,4000
STRX-260412-0242,RKK01,Rokok Sampoerna,Rokok,3,27000,24000,0,81000
STRX-260412-0242,MIE01,Indomie Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260412-0242,GAS01,Gas LPG 3kg,Kebutuhan Dapur,2,23000,20000,0,46000
STRX-260412-0243,MIE04,Mie Sedap Cup Soto,Mie Instan,2,5500,4500,0,11000
STRX-260412-0243,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260412-0243,MNM04,Pocari Sweat,Minuman,2,5000,4000,0,10000
STRX-260412-0243,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260412-0244,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260412-0244,MNM03,Fanta 390ml,Minuman,1,5000,4000,0,5000
STRX-260412-0244,SMB02,Minyak Goreng 1L,Sembako,3,15000,13500,0,45000
STRX-260412-0245,MSC02,Milo Sachet,Minuman Sachet,2,1000,700,0,2000
STRX-260412-0245,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260412-0246,SNK03,Chocolatos,Snack,3,1500,1000,0,4500
STRX-260412-0247,MIE03,Mie Sedap Soto Ayam,Mie Instan,1,3500,2750,0,3500
STRX-260412-0247,SMB04,Kecap Manis,Sembako,2,4000,3300,0,8000
STRX-260412-0247,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260412-0248,BMB01,Masako Ayam,Bumbu Dapur,1,4500,4500,500,4500
STRX-260412-0249,KRT02,Sunlight Cuci Piring,Kebutuhan RT,1,10000,9000,0,10000
STRX-260412-0249,KRT03,Sabun Cuci Baju,Kebutuhan RT,2,5000,4500,0,10000
STRX-260412-0250,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
STRX-260412-0250,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260412-0250,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260412-0250,MIE03,Mie Sedap Soto Ayam,Mie Instan,2,3500,2750,0,7000
STRX-260412-0251,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,5,2000,1700,0,10000
STRX-260412-0252,MNM01,Aqua Botol 600ml,Minuman,4,4000,3000,0,16000
STRX-260412-0252,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,2,1500,1200,0,3000
